"Step","kind-glitter-492 - position_y","kind-glitter-492 - position_y__MIN","kind-glitter-492 - position_y__MAX","restful-moon-491 - position_y","restful-moon-491 - position_y__MIN","restful-moon-491 - position_y__MAX"
"4327","-21.61561166594982","-21.61561166594982","-21.61561166594982","-30.290542430139453","-30.290542430139453","-30.290542430139453"
"4328","-21.542936155006725","-21.542936155006725","-21.542936155006725","-30.263576394642282","-30.263576394642282","-30.263576394642282"
"4329","-21.469734320081297","-21.469734320081297","-21.469734320081297","-30.236104784459368","-30.236104784459368","-30.236104784459368"
"4330","-21.39583237292354","-21.39583237292354","-21.39583237292354","-30.208155667321144","-30.208155667321144","-30.208155667321144"
"4331","-21.321071032281626","-21.321071032281626","-21.321071032281626","-30.179773676677364","-30.179773676677364","-30.179773676677364"
"4332","-21.245296342465053","-21.245296342465053","-21.245296342465053","-30.151022726697022","-30.151022726697022","-30.151022726697022"
"4333","-21.16837065836936","-21.16837065836936","-21.16837065836936","-30.121837244854834","-30.121837244854834","-30.121837244854834"
"4334","-21.09025754105588","-21.09025754105588","-21.09025754105588","-30.09218023893513","-30.09218023893513","-30.09218023893513"
"4335","-21.010830412678914","-21.010830412678914","-21.010830412678914","-30.062032830151125","-30.062032830151125","-30.062032830151125"
"4336","-20.930066904697306","-20.930066904697306","-20.930066904697306","-30.031389943679955","-30.031389943679955","-30.031389943679955"
"4337","-20.84794839478586","-20.84794839478586","-20.84794839478586","-30.000246775055246","-30.000246775055246","-30.000246775055246"
"4338","-20.764466090872027","-20.764466090872027","-20.764466090872027","-29.968596100043708","-29.968596100043708","-29.968596100043708"
"4339","-20.67962665953521","-20.67962665953521","-20.67962665953521","-29.936426088658965","-29.936426088658965","-29.936426088658965"
"4340","-20.593455434794624","-20.593455434794624","-20.593455434794624","-29.903711627895103","-29.903711627895103","-29.903711627895103"
"4341","-20.505998266733453","-20.505998266733453","-20.505998266733453","-29.870412131283715","-29.870412131283715","-29.870412131283715"
"4342","-20.417320583715608","-20.417320583715608","-20.417320583715608","-29.83647090777138","-29.83647090777138","-29.83647090777138"
"4343","-20.327504475757614","-20.327504475757614","-20.327504475757614","-29.80181266305573","-29.80181266305573","-29.80181266305573"
"4344","-20.236645692665128","-20.236645692665128","-20.236645692665128","-29.766342744108353","-29.766342744108353","-29.766342744108353"
"4345","-20.1448504938419","-20.1448504938419","-20.1448504938419","-29.729947260950205","-29.729947260950205","-29.729947260950205"
"4346","-20.052232009958953","-20.052232009958953","-20.052232009958953","-29.692638313117136","-29.692638313117136","-29.692638313117136"
"4347","-19.958906001295258","-19.958906001295258","-19.958906001295258","-29.65440053330443","-29.65440053330443","-29.65440053330443"
"4348","-19.86498693872999","-19.86498693872999","-19.86498693872999","-29.615203012081135","-29.615203012081135","-29.615203012081135"
"4349","-19.770584382766597","-19.770584382766597","-19.770584382766597","-29.57500580966605","-29.57500580966605","-29.57500580966605"
"4350","-19.675803194899334","-19.675803194899334","-19.675803194899334","-29.533770317841753","-29.533770317841753","-29.533770317841753"
"4351","-19.58073768186757","-19.58073768186757","-19.58073768186757","-29.49146382300821","-29.49146382300821","-29.49146382300821"
"4352","-19.48546842922451","-19.48546842922451","-19.48546842922451","-29.448064512391685","-29.448064512391685","-29.448064512391685"
"4353","-19.390065529834086","-19.390065529834086","-19.390065529834086","-29.403561251853855","-29.403561251853855","-29.403561251853855"
"4354","-19.294577373742136","-19.294577373742136","-19.294577373742136","-29.357962203204323","-29.357962203204323","-29.357962203204323"
"4355","-19.199040439886982","-19.199040439886982","-19.199040439886982","-29.31129495294688","-29.31129495294688","-29.31129495294688"
"4356","-19.103479186324485","-19.103479186324485","-19.103479186324485","-29.263607823858518","-29.263607823858518","-29.263607823858518"
"4357","-19.007915021331307","-19.007915021331307","-19.007915021331307","-29.21496925438368","-29.21496925438368","-29.21496925438368"
"4358","-18.912361095206144","-18.912361095206144","-18.912361095206144","-29.1653394525201","-29.1653394525201","-29.1653394525201"
"4359","-18.816827245508215","-18.816827245508215","-18.816827245508215","-29.11470462891507","-29.11470462891507","-29.11470462891507"
"4360","-18.721316815036047","-18.721316815036047","-18.721316815036047","-29.063060451443558","-29.063060451443558","-29.063060451443558"
"4361","-18.625831259246322","-18.625831259246322","-18.625831259246322","-29.01041100720827","-29.01041100720827","-29.01041100720827"
"4362","-18.53036875374314","-18.53036875374314","-18.53036875374314","-28.95676685868202","-28.95676685868202","-28.95676685868202"
"4363","-18.43492817984296","-18.43492817984296","-18.43492817984296","-28.902136895580256","-28.902136895580256","-28.902136895580256"
"4364","-18.339511087370113","-18.339511087370113","-18.339511087370113","-28.8465252989871","-28.8465252989871","-28.8465252989871"
"4365","-18.244132433291007","-18.244132433291007","-18.244132433291007","-28.789927499448545","-28.789927499448545","-28.789927499448545"
"4366","-18.14886383943885","-18.14886383943885","-18.14886383943885","-28.732326941385544","-28.732326941385544","-28.732326941385544"
"4367","-18.053816722829772","-18.053816722829772","-18.053816722829772","-28.67369479840516","-28.67369479840516","-28.67369479840516"
"4368","-17.959240562018287","-17.959240562018287","-17.959240562018287","-28.613987723133658","-28.613987723133658","-28.613987723133658"
"4369","-17.865515304155114","-17.865515304155114","-17.865515304155114","-28.55314816000632","-28.55314816000632","-28.55314816000632"
"4370","-17.77288243306656","-17.77288243306656","-17.77288243306656","-28.49122379410691","-28.49122379410691","-28.49122379410691"
"4371","-17.68138461552726","-17.68138461552726","-17.68138461552726","-28.428238925483665","-28.428238925483665","-28.428238925483665"
"4372","-17.591078560021156","-17.591078560021156","-17.591078560021156","-28.364203244403942","-28.364203244403942","-28.364203244403942"
"4373","-17.50203928800856","-17.50203928800856","-17.50203928800856","-28.29911988421864","-28.29911988421864","-28.29911988421864"
"4374","-17.414365603830067","-17.414365603830067","-17.414365603830067","-28.232991145207748","-28.232991145207748","-28.232991145207748"
"4375","-17.328132542066086","-17.328132542066086","-17.328132542066086","-28.165823108974756","-28.165823108974756","-28.165823108974756"
"4376","-17.243368966811445","-17.243368966811445","-17.243368966811445","-28.097627930288155","-28.097627930288155","-28.097627930288155"
"4377","-17.15976268852025","-17.15976268852025","-17.15976268852025","-28.028427760557374","-28.028427760557374","-28.028427760557374"
"4378","-17.077313013658504","-17.077313013658504","-17.077313013658504","-27.958255838218992","-27.958255838218992","-27.958255838218992"
"4379","-16.996226487526595","-16.996226487526595","-16.996226487526595","-27.887158194423247","-27.887158194423247","-27.887158194423247"
"4380","-16.916776734738676","-16.916776734738676","-16.916776734738676","-27.81519696613085","-27.81519696613085","-27.81519696613085"
"4381","-16.839251373319996","-16.839251373319996","-16.839251373319996","-27.74245193844116","-27.74245193844116","-27.74245193844116"
"4382","-16.763937857173882","-16.763937857173882","-16.763937857173882","-27.66905894808739","-27.66905894808739","-27.66905894808739"
"4383","-16.691110390886635","-16.691110390886635","-16.691110390886635","-27.595241763896432","-27.595241763896432","-27.595241763896432"
"4384","-16.62101577731571","-16.62101577731571","-16.62101577731571","-27.521113454593024","-27.521113454593024","-27.521113454593024"
"4385","-16.55386819650527","-16.55386819650527","-16.55386819650527","-27.44666047910528","-27.44666047910528","-27.44666047910528"
"4386","-16.489841560888788","-16.489841560888788","-16.489841560888788","-27.371812309916272","-27.371812309916272","-27.371812309916272"
"4387","-16.429062530409155","-16.429062530409155","-16.429062530409155","-27.296541791170768","-27.296541791170768","-27.296541791170768"
"4388","-16.371607458115008","-16.371607458115008","-16.371607458115008","-27.220869433627612","-27.220869433627612","-27.220869433627612"
"4389","-16.31750025481485","-16.31750025481485","-16.31750025481485","-27.144834725054398","-27.144834725054398","-27.144834725054398"
"4390","-16.26671266812187","-16.26671266812187","-16.26671266812187","-27.068471838290094","-27.068471838290094","-27.068471838290094"
"4391","-16.219166140776107","-16.219166140776107","-16.219166140776107","-26.991819338201346","-26.991819338201346","-26.991819338201346"
"4392","-16.17473504352593","-16.17473504352593","-16.17473504352593","-26.914902141433277","-26.914902141433277","-26.914902141433277"
"4393","-16.133251021603126","-16.133251021603126","-16.133251021603126","-26.83773302423229","-26.83773302423229","-26.83773302423229"
"4394","-16.094508657301184","-16.094508657301184","-16.094508657301184","-26.7603121625432","-26.7603121625432","-26.7603121625432"
"4395","-16.058265236666852","-16.058265236666852","-16.058265236666852","-26.682627315035358","-26.682627315035358","-26.682627315035358"
"4396","-16.024249120589207","-16.024249120589207","-16.024249120589207","-26.604657612298244","-26.604657612298244","-26.604657612298244"
"4397","-15.992164882483811","-15.992164882483811","-15.992164882483811","-26.526453320957856","-26.526453320957856","-26.526453320957856"
"4398","-15.961697590378707","-15.961697590378707","-15.961697590378707","-26.44804433652193","-26.44804433652193","-26.44804433652193"
"4399","-15.932667000002837","-15.932667000002837","-15.932667000002837","-26.369450497779432","-26.369450497779432","-26.369450497779432"
"4400","-15.904724104291441","-15.904724104291441","-15.904724104291441","-26.290681729590116","-26.290681729590116","-26.290681729590116"
"4401","-15.877671823230829","-15.877671823230829","-15.877671823230829","-26.211744846128482","-26.211744846128482","-26.211744846128482"
"4402","-15.851152542192292","-15.851152542192292","-15.851152542192292","-26.13264690493212","-26.13264690493212","-26.13264690493212"
"4403","-15.824815149834803","-15.824815149834803","-15.824815149834803","-26.05339969652181","-26.05339969652181","-26.05339969652181"
"4404","-15.798318220392312","-15.798318220392312","-15.798318220392312","-25.974019707936115","-25.974019707936115","-25.974019707936115"
"4405","-15.771480851892807","-15.771480851892807","-15.771480851892807","-25.894530645972278","-25.894530645972278","-25.894530645972278"
"4406","-15.74396628914824","-15.74396628914824","-15.74396628914824","-25.81496541738188","-25.81496541738188","-25.81496541738188"
"4407","-15.715453916132633","-15.715453916132633","-15.715453916132633","-25.735368175702735","-25.735368175702735","-25.735368175702735"
"4408","-15.685636565448803","-15.685636565448803","-15.685636565448803","-25.65579297432467","-25.65579297432467","-25.65579297432467"
"4409","-15.654363490100696","-15.654363490100696","-15.654363490100696","-25.57631136236229","-25.57631136236229","-25.57631136236229"
"4410","-15.62133479682867","-15.62133479682867","-15.62133479682867","-25.497000936870144","-25.497000936870144","-25.497000936870144"
"4411","-15.58627113017492","-15.58627113017492","-15.58627113017492","-25.417845390430028","-25.417845390430028","-25.417845390430028"
"4412","-15.549056442965531","-15.549056442965531","-15.549056442965531","-25.338863107710328","-25.338863107710328","-25.338863107710328"
"4413","-15.509439610111418","-15.509439610111418","-15.509439610111418","-25.26008496874627","-25.26008496874627","-25.26008496874627"
"4414","-15.467333416420027","-15.467333416420027","-15.467333416420027","-25.18154753814709","-25.18154753814709","-25.18154753814709"
"4415","-15.422527024896324","-15.422527024896324","-15.422527024896324","-25.103289771108273","-25.103289771108273","-25.103289771108273"
"4416","-15.37484309829011","-15.37484309829011","-15.37484309829011","-25.025348575852043","-25.025348575852043","-25.025348575852043"
"4417","-15.324264056318047","-15.324264056318047","-15.324264056318047","-24.947755540092416","-24.947755540092416","-24.947755540092416"
"4418","-15.27065952903845","-15.27065952903845","-15.27065952903845","-24.87053434699177","-24.87053434699177","-24.87053434699177"
"4419","-15.214054829265455","-15.214054829265455","-15.214054829265455","-24.793698372670026","-24.793698372670026","-24.793698372670026"
"4420","-15.15448841614637","-15.15448841614637","-15.15448841614637","-24.71724848750507","-24.71724848750507","-24.71724848750507"
"4421","-15.092017907583811","-15.092017907583811","-15.092017907583811","-24.64117105713397","-24.64117105713397","-24.64117105713397"
"4422","-15.02672263373066","-15.02672263373066","-15.02672263373066","-24.565436480172988","-24.565436480172988","-24.565436480172988"
"4423","-14.958703748257115","-14.958703748257115","-14.958703748257115","-24.48999903992491","-24.48999903992491","-24.48999903992491"
"4424","-14.888083640846173","-14.888083640846173","-14.888083640846173","-24.414796163811193","-24.414796163811193","-24.414796163811193"
"4425","-14.815003566134623","-14.815003566134623","-14.815003566134623","-24.339745179839348","-24.339745179839348","-24.339745179839348"
"4426","-14.739621013309131","-14.739621013309131","-14.739621013309131","-24.264747987037765","-24.264747987037765","-24.264747987037765"
"4427","-14.662106972756341","-14.662106972756341","-14.662106972756341","-24.189785923848117","-24.189785923848117","-24.189785923848117"
"4428","-14.58264195025397","-14.58264195025397","-14.58264195025397","-24.11482053914105","-24.11482053914105","-24.11482053914105"
"4429","-14.501411767567879","-14.501411767567879","-14.501411767567879","-24.03980094871513","-24.03980094871513","-24.03980094871513"
"4430","-14.418603434791466","-14.418603434791466","-14.418603434791466","-23.96467091829442","-23.96467091829442","-23.96467091829442"
"4431","-14.334401015204145","-14.334401015204145","-14.334401015204145","-23.8893735704199","-23.8893735704199","-23.8893735704199"
"4432","-14.24898366623732","-14.24898366623732","-14.24898366623732","-23.81385611523813","-23.81385611523813","-23.81385611523813"
"4433","-14.162523447989663","-14.162523447989663","-14.162523447989663","-23.73807246808366","-23.73807246808366","-23.73807246808366"
"4434","-14.075188189965889","-14.075188189965889","-14.075188189965889","-23.66198811445371","-23.66198811445371","-23.66198811445371"
"4435","-13.9871604693311","-13.9871604693311","-13.9871604693311","-23.58558153184031","-23.58558153184031","-23.58558153184031"
"4436","-13.8986979548396","-13.8986979548396","-13.8986979548396","-23.50884660036623","-23.50884660036623","-23.50884660036623"
"4437","-13.809871000255459","-13.809871000255459","-13.809871000255459","-23.431792481609975","-23.431792481609975","-23.431792481609975"
"4438","-13.721182430893208","-13.721182430893208","-13.721182430893208","-23.35445425149742","-23.35445425149742","-23.35445425149742"
"4439","-13.633058908812414","-13.633058908812414","-13.633058908812414","-23.277027712517512","-23.277027712517512","-23.277027712517512"
"4440","-13.544563501800917","-13.544563501800917","-13.544563501800917","-23.200192978440107","-23.200192978440107","-23.200192978440107"
"4441","-13.455731838098822","-13.455731838098822","-13.455731838098822","-23.123838919332897","-23.123838919332897","-23.123838919332897"
"4442","-13.366601236750203","-13.366601236750203","-13.366601236750203","-23.047829149661816","-23.047829149661816","-23.047829149661816"
"4443","-13.277203230770555","-13.277203230770555","-13.277203230770555","-22.971698329390875","-22.971698329390875","-22.971698329390875"
"4444","-13.187566252625299","-13.187566252625299","-13.187566252625299","-22.89528487518624","-22.89528487518624","-22.89528487518624"
"4445","-13.097716579918213","-13.097716579918213","-13.097716579918213","-22.818512288530382","-22.818512288530382","-22.818512288530382"
"4446","-13.007684772516644","-13.007684772516644","-13.007684772516644","-22.741354226616608","-22.741354226616608","-22.741354226616608"
"4447","-12.917500813341723","-12.917500813341723","-12.917500813341723","-22.663789494424066","-22.663789494424066","-22.663789494424066"
"4448","-12.827197298110143","-12.827197298110143","-12.827197298110143","-22.585798350129156","-22.585798350129156","-22.585798350129156"
"4449","-12.736811894905845","-12.736811894905845","-12.736811894905845","-22.507356318029448","-22.507356318029448","-22.507356318029448"
"4450","-12.64638326977657","-12.64638326977657","-12.64638326977657","-22.428437127339993","-22.428437127339993","-22.428437127339993"
"4451","-12.555948479011489","-12.555948479011489","-12.555948479011489","-22.349085970972556","-22.349085970972556","-22.349085970972556"
"4452","-12.465555380365116","-12.465555380365116","-12.465555380365116","-22.269333108181062","-22.269333108181062","-22.269333108181062"
"4453","-12.375245943247888","-12.375245943247888","-12.375245943247888","-22.189199831471118","-22.189199831471118","-22.189199831471118"
"4454","-12.285062103551711","-12.285062103551711","-12.285062103551711","-22.10870261841093","-22.10870261841093","-22.10870261841093"
"4455","-12.195037918603019","-12.195037918603019","-12.195037918603019","-22.027856965201522","-22.027856965201522","-22.027856965201522"
"4456","-12.105235786525874","-12.105235786525874","-12.105235786525874","-21.946680042127266","-21.946680042127266","-21.946680042127266"
"4457","-12.015725194148972","-12.015725194148972","-12.015725194148972","-21.8651921151707","-21.8651921151707","-21.8651921151707"
"4458","-11.92655634215504","-11.92655634215504","-11.92655634215504","-21.783419297945116","-21.783419297945116","-21.783419297945116"
"4459","-11.837782424267186","-11.837782424267186","-11.837782424267186","-21.701409292912864","-21.701409292912864","-21.701409292912864"
"4460","-11.749455184398494","-11.749455184398494","-11.749455184398494","-21.619441091100967","-21.619441091100967","-21.619441091100967"
"4461","-11.661625179491935","-11.661625179491935","-11.661625179491935","-21.538126739025277","-21.538126739025277","-21.538126739025277"
"4462","-11.574338521662913","-11.574338521662913","-11.574338521662913","-21.457675979053388","-21.457675979053388","-21.457675979053388"
"4463","-11.487635543404387","-11.487635543404387","-11.487635543404387","-21.378044262560138","-21.378044262560138","-21.378044262560138"
"4464","-11.401546904173378","-11.401546904173378","-11.401546904173378","-21.299194692507","-21.299194692507","-21.299194692507"
"4465","-11.316092227157363","-11.316092227157363","-11.316092227157363","-21.220847975418295","-21.220847975418295","-21.220847975418295"
"4466","-11.231277477145056","-11.231277477145056","-11.231277477145056","-21.14271369816888","-21.14271369816888","-21.14271369816888"
"4467","-11.147095072435855","-11.147095072435855","-11.147095072435855","-21.064489797326594","-21.064489797326594","-21.064489797326594"
"4468","-11.06352875673743","-11.06352875673743","-11.06352875673743","-20.986171006738132","-20.986171006738132","-20.986171006738132"
"4469","-10.980555202456172","-10.980555202456172","-10.980555202456172","-20.907743044058147","-20.907743044058147","-20.907743044058147"
"4470","-10.89811822248105","-10.89811822248105","-10.89811822248105","-20.829199150908828","-20.829199150908828","-20.829199150908828"
"4471","-10.816140189568209","-10.816140189568209","-10.816140189568209","-20.75050901102644","-20.75050901102644","-20.75050901102644"
"4472","-10.734529859782212","-10.734529859782212","-10.734529859782212","-20.67165769465236","-20.67165769465236","-20.67165769465236"
"4473","-10.653251698381581","-10.653251698381581","-10.653251698381581","-20.592619982333414","-20.592619982333414","-20.592619982333414"
"4474","-10.572258023705782","-10.572258023705782","-10.572258023705782","-20.51336144533008","-20.51336144533008","-20.51336144533008"
"4475","-10.491489941802675","-10.491489941802675","-10.491489941802675","-20.43384052643847","-20.43384052643847","-20.43384052643847"
"4476","-10.410883995851847","-10.410883995851847","-10.410883995851847","-20.354007015128673","-20.354007015128673","-20.354007015128673"
"4477","-10.330379861482758","-10.330379861482758","-10.330379861482758","-20.273801608596543","-20.273801608596543","-20.273801608596543"
"4478","-10.249922240216826","-10.249922240216826","-10.249922240216826","-20.193159025643112","-20.193159025643112","-20.193159025643112"
"4479","-10.169462891985305","-10.169462891985305","-10.169462891985305","-20.112010312705866","-20.112010312705866","-20.112010312705866"
"4480","-10.088963032548863","-10.088963032548863","-10.088963032548863","-20.030347042090078","-20.030347042090078","-20.030347042090078"
"4481","-10.008394501989724","-10.008394501989724","-10.008394501989724","-19.948150866697343","-19.948150866697343","-19.948150866697343"
"4482","-9.927741692657468","-9.927741692657468","-9.927741692657468","-19.86540048205534","-19.86540048205534","-19.86540048205534"
"4483","-9.847002559455426","-9.847002559455426","-9.847002559455426","-19.78207405736885","-19.78207405736885","-19.78207405736885"
"4484","-9.76619512842446","-9.76619512842446","-9.76619512842446","-19.698155292138548","-19.698155292138548","-19.698155292138548"
"4485","-9.68535458187553","-9.68535458187553","-9.68535458187553","-19.613637834496593","-19.613637834496593","-19.613637834496593"
"4486","-9.604530786276444","-9.604530786276444","-9.604530786276444","-19.528522569193516","-19.528522569193516","-19.528522569193516"
"4487","-9.523780286232242","-9.523780286232242","-9.523780286232242","-19.44281911811288","-19.44281911811288","-19.44281911811288"
"4488","-9.443173879715417","-9.443173879715417","-9.443173879715417","-19.356550376164027","-19.356550376164027","-19.356550376164027"
"4489","-9.362719494512755","-9.362719494512755","-9.362719494512755","-19.2697490429388","-19.2697490429388","-19.2697490429388"
"4490","-9.282442274100147","-9.282442274100147","-9.282442274100147","-19.182432232428116","-19.182432232428116","-19.182432232428116"
"4491","-9.202378172701293","-9.202378172701293","-9.202378172701293","-19.094629885236312","-19.094629885236312","-19.094629885236312"
"4492","-9.122568847721968","-9.122568847721968","-9.122568847721968","-19.006355858561072","-19.006355858561072","-19.006355858561072"
"4493","-9.043060128195414","-9.043060128195414","-9.043060128195414","-18.91764228567414","-18.91764228567414","-18.91764228567414"
"4494","-8.96389614236364","-8.96389614236364","-8.96389614236364","-18.828522743052286","-18.828522743052286","-18.828522743052286"
"4495","-8.88511486992616","-8.88511486992616","-8.88511486992616","-18.739032971492765","-18.739032971492765","-18.739032971492765"
"4496","-8.80674846579202","-8.80674846579202","-8.80674846579202","-18.649222546227858","-18.649222546227858","-18.649222546227858"
"4497","-8.728820528466501","-8.728820528466501","-8.728820528466501","-18.559144075494462","-18.559144075494462","-18.559144075494462"
"4498","-8.65134371519358","-8.65134371519358","-8.65134371519358","-18.468852305908783","-18.468852305908783","-18.468852305908783"
"4499","-8.574318356163642","-8.574318356163642","-8.574318356163642","-18.378410319725845","-18.378410319725845","-18.378410319725845"
"4500","-8.497728719282707","-8.497728719282707","-8.497728719282707","-18.287881504518175","-18.287881504518175","-18.287881504518175"
"4501","-8.421546312106335","-8.421546312106335","-8.421546312106335","-18.197340911071002","-18.197340911071002","-18.197340911071002"
"4502","-8.345731523897298","-8.345731523897298","-8.345731523897298","-18.106869011889586","-18.106869011889586","-18.106869011889586"
"4503","-8.270221561645087","-8.270221561645087","-8.270221561645087","-18.016550900544953","-18.016550900544953","-18.016550900544953"
"4504","-8.194932520431067","-8.194932520431067","-8.194932520431067","-17.926475418100484","-17.926475418100484","-17.926475418100484"
"4505","-8.119763695949114","-8.119763695949114","-8.119763695949114","-17.836736794087884","-17.836736794087884","-17.836736794087884"
"4506","-8.044692520424036","-8.044692520424036","-8.044692520424036","-17.74743322096923","-17.74743322096923","-17.74743322096923"
"4507","-7.969678119066815","-7.969678119066815","-7.969678119066815","-17.65866557859473","-17.65866557859473","-17.65866557859473"
"4508","-7.8946674690158245","-7.8946674690158245","-7.8946674690158245","-17.57053492951393","-17.57053492951393","-17.57053492951393"
"4509","-7.819601570307085","-7.819601570307085","-7.819601570307085","-17.48313879118698","-17.48313879118698","-17.48313879118698"
"4510","-7.744323691268944","-7.744323691268944","-7.744323691268944","-17.3965721185707","-17.3965721185707","-17.3965721185707"
"4511","-7.668687904987573","-7.668687904987573","-7.668687904987573","-17.310918735201","-17.310918735201","-17.310918735201"
"4512","-7.592650127325536","-7.592650127325536","-7.592650127325536","-17.22625689021644","-17.22625689021644","-17.22625689021644"
"4513","-7.516164989444084","-7.516164989444084","-7.516164989444084","-17.14271375495381","-17.14271375495381","-17.14271375495381"
"4514","-7.439191873092129","-7.439191873092129","-7.439191873092129","-17.060405425261894","-17.060405425261894","-17.060405425261894"
"4515","-7.3616963633912675","-7.3616963633912675","-7.3616963633912675","-16.97947545409056","-16.97947545409056","-16.97947545409056"
"4516","-7.28365494272165","-7.28365494272165","-7.28365494272165","-16.899975168988217","-16.899975168988217","-16.899975168988217"
"4517","-7.20505631505898","-7.20505631505898","-7.20505631505898","-16.821995306227315","-16.821995306227315","-16.821995306227315"
"4518","-7.125901897807451","-7.125901897807451","-7.125901897807451","-16.745625795123058","-16.745625795123058","-16.745625795123058"
"4519","-7.04620684142043","-7.04620684142043","-7.04620684142043","-16.670975064620546","-16.670975064620546","-16.670975064620546"
"4520","-6.966000252383398","-6.966000252383398","-6.966000252383398","-16.59814439669736","-16.59814439669736","-16.59814439669736"
"4521","-6.885326326243763","-6.885326326243763","-6.885326326243763","-16.527249005532976","-16.527249005532976","-16.527249005532976"
"4522","-6.804246198735497","-6.804246198735497","-6.804246198735497","-16.458314967914756","-16.458314967914756","-16.458314967914756"
"4523","-6.722834611552805","-6.722834611552805","-6.722834611552805","-16.391378214010434","-16.391378214010434","-16.391378214010434"
"4524","-6.6411689970290215","-6.6411689970290215","-6.6411689970290215","-16.326478808043458","-16.326478808043458","-16.326478808043458"
"4525","-6.559338114520409","-6.559338114520409","-6.559338114520409","-16.263656570693076","-16.263656570693076","-16.263656570693076"
"4526","-6.477363316761467","-6.477363316761467","-6.477363316761467","-16.202946238830393","-16.202946238830393","-16.202946238830393"
"4527","-6.39528138405179","-6.39528138405179","-6.39528138405179","-16.144373538838824","-16.144373538838824","-16.144373538838824"
"4528","-6.313136567770896","-6.313136567770896","-6.313136567770896","-16.087952917083257","-16.087952917083257","-16.087952917083257"
"4529","-6.230978252701464","-6.230978252701464","-6.230978252701464","-16.03368285406745","-16.03368285406745","-16.03368285406745"
"4530","-6.14893457203928","-6.14893457203928","-6.14893457203928","-15.981544059818779","-15.981544059818779","-15.981544059818779"
"4531","-6.067050118844897","-6.067050118844897","-6.067050118844897","-15.931497221512128","-15.931497221512128","-15.931497221512128"
"4532","-5.985370304404033","-5.985370304404033","-5.985370304404033","-15.883480556751866","-15.883480556751866","-15.883480556751866"
"4533","-5.903937700297656","-5.903937700297656","-5.903937700297656","-15.83740986109057","-15.83740986109057","-15.83740986109057"
"4534","-5.822790782654727","-5.822790782654727","-5.822790782654727","-15.79317767330751","-15.79317767330751","-15.79317767330751"
"4535","-5.741959017058174","-5.741959017058174","-5.741959017058174","-15.750652295763015","-15.750652295763015","-15.750652295763015"
"4536","-5.661460556006005","-5.661460556006005","-5.661460556006005","-15.709678140846101","-15.709678140846101","-15.709678140846101"
"4537","-5.581300623222804","-5.581300623222804","-5.581300623222804","-15.670076706507638","-15.670076706507638","-15.670076706507638"
"4538","-5.501471254473882","-5.501471254473882","-5.501471254473882","-15.631646072091664","-15.631646072091664","-15.631646072091664"
"4539","-5.421952796272237","-5.421952796272237","-5.421952796272237","-15.59416351765962","-15.59416351765962","-15.59416351765962"
"4540","-5.3427131567354715","-5.3427131567354715","-5.3427131567354715","-15.557531514706344","-15.557531514706344","-15.557531514706344"
"4541","-5.263700642725085","-5.263700642725085","-5.263700642725085","-15.521627893045363","-15.521627893045363","-15.521627893045363"
"4542","-5.184846142156541","-5.184846142156541","-5.184846142156541","-15.486319127462224","-15.486319127462224","-15.486319127462224"
"4543","-5.106062143657523","-5.106062143657523","-5.106062143657523","-15.451468429631428","-15.451468429631428","-15.451468429631428"
"4544","-5.027335071133363","-5.027335071133363","-5.027335071133363","-15.416944278128549","-15.416944278128549","-15.416944278128549"
"4545","-4.9486333878906965","-4.9486333878906965","-4.9486333878906965","-15.38262613667634","-15.38262613667634","-15.38262613667634"
"4546","-4.869912371327083","-4.869912371327083","-4.869912371327083","-15.34840916326474","-15.34840916326474","-15.34840916326474"
"4547","-4.791120237186563","-4.791120237186563","-4.791120237186563","-15.314205459484876","-15.314205459484876","-15.314205459484876"
"4548","-4.7122046501374095","-4.7122046501374095","-4.7122046501374095","-15.279804748656186","-15.279804748656186","-15.279804748656186"
"4549","-4.633115248199858","-4.633115248199858","-4.633115248199858","-15.245030731476609","-15.245030731476609","-15.245030731476609"
"4550","-4.5538081701197335","-4.5538081701197335","-4.5538081701197335","-15.209731745672729","-15.209731745672729","-15.209731745672729"
"4551","-4.474250138111784","-4.474250138111784","-4.474250138111784","-15.173774114775739","-15.173774114775739","-15.173774114775739"
"4552","-4.3944193932063165","-4.3944193932063165","-4.3944193932063165","-15.137035990302916","-15.137035990302916","-15.137035990302916"
"4553","-4.314306352189929","-4.314306352189929","-4.314306352189929","-15.099402170080628","-15.099402170080628","-15.099402170080628"
"4554","-4.233915421368418","-4.233915421368418","-4.233915421368418","-15.060759916213335","-15.060759916213335","-15.060759916213335"
"4555","-4.153266153840895","-4.153266153840895","-4.153266153840895","-15.02099552712741","-15.02099552712741","-15.02099552712741"
"4556","-4.072396981173813","-4.072396981173813","-4.072396981173813","-14.979991424010109","-14.979991424010109","-14.979991424010109"
"4557","-3.991363398717915","-3.991363398717915","-3.991363398717915","-14.937623419342087","-14.937623419342087","-14.937623419342087"
"4558","-3.9102279918729237","-3.9102279918729237","-3.9102279918729237","-14.893760968273584","-14.893760968273584","-14.893760968273584"
"4559","-3.8290650948988216","-3.8290650948988216","-3.8290650948988216","-14.848264578759816","-14.848264578759816","-14.848264578759816"
"4560","-3.74788080302689","-3.74788080302689","-3.74788080302689","-14.800986832337928","-14.800986832337928","-14.800986832337928"
"4561","-3.6666973441480417","-3.6666973441480417","-3.6666973441480417","-14.751773572082708","-14.751773572082708","-14.751773572082708"
