"Step","chocolate-eon-503 - position_y","chocolate-eon-503 - position_y__MIN","chocolate-eon-503 - position_y__MAX","kind-glitter-492 - position_y","kind-glitter-492 - position_y__MIN","kind-glitter-492 - position_y__MAX","restful-moon-491 - position_y","restful-moon-491 - position_y__MIN","restful-moon-491 - position_y__MAX"
"4850","-27.581426043661487","-27.581426043661487","-27.581426043661487","10.595396163947585","10.595396163947585","10.595396163947585","7.828926444939305","7.828926444939305","7.828926444939305"
"4851","-27.51636816281339","-27.51636816281339","-27.51636816281339","10.556394868838957","10.556394868838957","10.556394868838957","7.923371223313756","7.923371223313756","7.923371223313756"
"4852","-27.451073914318723","-27.451073914318723","-27.451073914318723","10.516341273008228","10.516341273008228","10.516341273008228","8.017856370998999","8.017856370998999","8.017856370998999"
"4853","-27.385583883424","-27.385583883424","-27.385583883424","10.475283552950575","10.475283552950575","10.475283552950575","8.112342849872178","8.112342849872178","8.112342849872178"
"4854","-27.319931973045993","-27.319931973045993","-27.319931973045993","10.433294143583305","10.433294143583305","10.433294143583305","8.206792534054799","8.206792534054799","8.206792534054799"
"4855","-27.25413661766836","-27.25413661766836","-27.25413661766836","10.390474968257026","10.390474968257026","10.390474968257026","8.301167324201277","8.301167324201277","8.301167324201277"
"4856","-27.188202950586827","-27.188202950586827","-27.188202950586827","10.346941260388947","10.346941260388947","10.346941260388947","8.395432458690744","8.395432458690744","8.395432458690744"
"4857","-27.122114883711827","-27.122114883711827","-27.122114883711827","10.302826477860267","10.302826477860267","10.302826477860267","8.489555571925983","8.489555571925983","8.489555571925983"
"4858","-27.05584402753094","-27.05584402753094","-27.05584402753094","10.258282330787367","10.258282330787367","10.258282330787367","8.583506880152287","8.583506880152287","8.583506880152287"
"4859","-26.98935106148173","-26.98935106148173","-26.98935106148173","10.213477848175192","10.213477848175192","10.213477848175192","8.677258812118975","8.677258812118975","8.677258812118975"
"4860","-26.922577655600215","-26.922577655600215","-26.922577655600215","10.168467608783388","10.168467608783388","10.168467608783388","8.77074518126802","8.77074518126802","8.77074518126802"
"4861","-26.855451478171396","-26.855451478171396","-26.855451478171396","10.123459417301618","10.123459417301618","10.123459417301618","8.863908703841249","8.863908703841249","8.863908703841249"
"4862","-26.78798344965979","-26.78798344965979","-26.78798344965979","10.078535550896271","10.078535550896271","10.078535550896271","8.956696516122397","8.956696516122397","8.956696516122397"
"4863","-26.72016503430004","-26.72016503430004","-26.72016503430004","10.033791328660119","10.033791328660119","10.033791328660119","9.049058176829593","9.049058176829593","9.049058176829593"
"4864","-26.651978529751798","-26.651978529751798","-26.651978529751798","9.989459159199395","9.989459159199395","9.989459159199395","9.140941251144943","9.140941251144943","9.140941251144943"
"4865","-26.58340243300499","-26.58340243300499","-26.58340243300499","9.945764841233947","9.945764841233947","9.945764841233947","9.232292147531092","9.232292147531092","9.232292147531092"
"4866","-26.51441728370917","-26.51441728370917","-26.51441728370917","9.902932025215476","9.902932025215476","9.902932025215476","9.323053134542073","9.323053134542073","9.323053134542073"
"4867","-26.445001093643878","-26.445001093643878","-26.445001093643878","9.861049245927228","9.861049245927228","9.861049245927228","9.413162724384895","9.413162724384895","9.413162724384895"
"4868","-26.37513264926431","-26.37513264926431","-26.37513264926431","9.820211191381116","9.820211191381116","9.820211191381116","9.502550856590839","9.502550856590839","9.502550856590839"
"4869","-26.304802891156196","-26.304802891156196","-26.304802891156196","9.780512297877955","9.780512297877955","9.780512297877955","9.591138775891402","9.591138775891402","9.591138775891402"
"4870","-26.23401542859517","-26.23401542859517","-26.23401542859517","9.742040464046973","9.742040464046973","9.742040464046973","9.678834839669552","9.678834839669552","9.678834839669552"
"4871","-26.162785901658804","-26.162785901658804","-26.162785901658804","9.704872190257113","9.704872190257113","9.704872190257113","9.765532352313414","9.765532352313414","9.765532352313414"
"4872","-26.091144415701248","-26.091144415701248","-26.091144415701248","9.669067724073576","9.669067724073576","9.669067724073576","9.851182252558953","9.851182252558953","9.851182252558953"
"4873","-26.01914491847263","-26.01914491847263","-26.01914491847263","9.634667942634714","9.634667942634714","9.634667942634714","9.935722443531645","9.935722443531645","9.935722443531645"
"4874","-25.94686033016852","-25.94686033016852","-25.94686033016852","9.60169093562082","9.60169093562082","9.60169093562082","10.01908235373502","10.01908235373502","10.01908235373502"
"4875","-25.87436836579464","-25.87436836579464","-25.87436836579464","9.570130340749564","9.570130340749564","9.570130340749564","10.101185343402454","10.101185343402454","10.101185343402454"
"4876","-25.80177383113835","-25.80177383113835","-25.80177383113835","9.539953596507205","9.539953596507205","9.539953596507205","10.181952722991664","10.181952722991664","10.181952722991664"
"4877","-25.729081621373318","-25.729081621373318","-25.729081621373318","9.51110149353828","9.51110149353828","9.51110149353828","10.26130762528887","10.26130762528887","10.26130762528887"
"4878","-25.65632043453454","-25.65632043453454","-25.65632043453454","9.4834881948437","9.4834881948437","9.4834881948437","10.339178770712971","10.339178770712971","10.339178770712971"
"4879","-25.583519036196098","-25.583519036196098","-25.583519036196098","9.457001860777556","9.457001860777556","9.457001860777556","10.415504080946201","10.415504080946201","10.415504080946201"
"4880","-25.510724460752225","-25.510724460752225","-25.510724460752225","9.431504249842948","9.431504249842948","9.431504249842948","10.490234177300705","10.490234177300705","10.490234177300705"
"4881","-25.438054512050915","-25.438054512050915","-25.438054512050915","9.40683286363877","9.40683286363877","9.40683286363877","10.56333577063882","10.56333577063882","10.56333577063882"
"4882","-25.365572770333618","-25.365572770333618","-25.365572770333618","9.382801005446751","9.382801005446751","9.382801005446751","10.634794566939986","10.634794566939986","10.634794566939986"
"4883","-25.293307447183214","-25.293307447183214","-25.293307447183214","9.359352845963707","9.359352845963707","9.359352845963707","10.704616816375806","10.704616816375806","10.704616816375806"
"4884","-25.221162773344595","-25.221162773344595","-25.221162773344595","9.336406109532845","9.336406109532845","9.336406109532845","10.772830532759984","10.772830532759984","10.772830532759984"
"4885","-25.149127095174286","-25.149127095174286","-25.149127095174286","9.313863003522721","9.313863003522721","9.313863003522721","10.839491031647833","10.839491031647833","10.839491031647833"
"4886","-25.077183508167415","-25.077183508167415","-25.077183508167415","9.291619260129362","9.291619260129362","9.291619260129362","10.904560227896075","10.904560227896075","10.904560227896075"
"4887","-25.00528944087792","-25.00528944087792","-25.00528944087792","9.26941888108289","9.26941888108289","9.26941888108289","10.968027225385672","10.968027225385672","10.968027225385672"
"4888","-24.933405561269385","-24.933405561269385","-24.933405561269385","9.24702274691975","9.24702274691975","9.24702274691975","11.02990000056987","11.02990000056987","11.02990000056987"
"4889","-24.86148062271334","-24.86148062271334","-24.86148062271334","9.22420351382142","9.22420351382142","9.22420351382142","11.090198001078365","11.090198001078365","11.090198001078365"
"4890","-24.789445536135002","-24.789445536135002","-24.789445536135002","9.200741647132238","9.200741647132238","9.200741647132238","11.148946872592031","11.148946872592031","11.148946872592031"
"4891","-24.717222475998824","-24.717222475998824","-24.717222475998824","9.176421667371523","9.176421667371523","9.176421667371523","11.206172370008321","11.206172370008321","11.206172370008321"
"4892","-24.644809490844725","-24.644809490844725","-24.644809490844725","9.151029662230389","9.151029662230389","9.151029662230389","11.261894715515526","11.261894715515526","11.261894715515526"
"4893","-24.572186959620517","-24.572186959620517","-24.572186959620517","9.124351569878584","9.124351569878584","9.124351569878584","11.31612489406009","11.31612489406009","11.31612489406009"
"4894","-24.49932635360606","-24.49932635360606","-24.49932635360606","9.096172631042904","9.096172631042904","9.096172631042904","11.3688603534203","11.3688603534203","11.3688603534203"
"4895","-24.426194445151665","-24.426194445151665","-24.426194445151665","9.06642366159363","9.06642366159363","9.06642366159363","11.420081541709456","11.420081541709456","11.420081541709456"
"4896","-24.35275581749807","-24.35275581749807","-24.35275581749807","9.034877510134594","9.034877510134594","9.034877510134594","11.469747072655341","11.469747072655341","11.469747072655341"
"4897","-24.27897857105956","-24.27897857105956","-24.27897857105956","9.001460120513743","9.001460120513743","9.001460120513743","11.517789504451331","11.517789504451331","11.517789504451331"
"4898","-24.20483675526773","-24.20483675526773","-24.20483675526773","8.96595048869741","8.96595048869741","8.96595048869741","11.564126639940037","11.564126639940037","11.564126639940037"
"4899","-24.13031267200306","-24.13031267200306","-24.13031267200306","8.92814487589483","8.92814487589483","8.92814487589483","11.608649570514093","11.608649570514093","11.608649570514093"
"4900","-24.05539813583925","-24.05539813583925","-24.05539813583925","8.88799367512913","8.88799367512913","8.88799367512913","11.651364206109411","11.651364206109411","11.651364206109411"
"4901","-23.980097515422482","-23.980097515422482","-23.980097515422482","8.845311515774956","8.845311515774956","8.845311515774956","11.692247439291872","11.692247439291872","11.692247439291872"
"4902","-23.904430015659702","-23.904430015659702","-23.904430015659702","8.8000695177303","8.8000695177303","8.8000695177303","11.731255269295593","11.731255269295593","11.731255269295593"
"4903","-23.828431137481996","-23.828431137481996","-23.828431137481996","8.752112775524537","8.752112775524537","8.752112775524537","11.768330388898551","11.768330388898551","11.768330388898551"
"4904","-23.75215703465043","-23.75215703465043","-23.75215703465043","8.70144126138653","8.70144126138653","8.70144126138653","11.803410944809503","11.803410944809503","11.803410944809503"
"4905","-23.675682800456013","-23.675682800456013","-23.675682800456013","8.648063750394792","8.648063750394792","8.648063750394792","11.83643631676361","11.83643631676361","11.83643631676361"
"4906","-23.599091728778752","-23.599091728778752","-23.599091728778752","8.59200295387636","8.59200295387636","8.59200295387636","11.86735049060654","11.86735049060654","11.86735049060654"
"4907","-23.52246847167994","-23.52246847167994","-23.52246847167994","8.53329845429372","8.53329845429372","8.53329845429372","11.896114778625417","11.896114778625417","11.896114778625417"
"4908","-23.445826884332337","-23.445826884332337","-23.445826884332337","8.47201057380353","8.47201057380353","8.47201057380353","11.922703568061689","11.922703568061689","11.922703568061689"
"4909","-23.369201755079004","-23.369201755079004","-23.369201755079004","8.408220608746104","8.408220608746104","8.408220608746104","11.947110415858706","11.947110415858706","11.947110415858706"
"4910","-23.292640833503768","-23.292640833503768","-23.292640833503768","8.342029527457251","8.342029527457251","8.342029527457251","11.969352378798362","11.969352378798362","11.969352378798362"
"4911","-23.216196303528033","-23.216196303528033","-23.216196303528033","8.273555969718387","8.273555969718387","8.273555969718387","11.98930920567516","11.98930920567516","11.98930920567516"
"4912","-23.139950627654684","-23.139950627654684","-23.139950627654684","8.202933833101449","8.202933833101449","8.202933833101449","12.006890092626511","12.006890092626511","12.006890092626511"
"4913","-23.0640245965031","-23.0640245965031","-23.0640245965031","8.130309137430217","8.130309137430217","8.130309137430217","12.022021209675781","12.022021209675781","12.022021209675781"
"4914","-22.98859514602702","-22.98859514602702","-22.98859514602702","8.055836124332385","8.055836124332385","8.055836124332385","12.034642480777283","12.034642480777283","12.034642480777283"
"4915","-22.913765105573606","-22.913765105573606","-22.913765105573606","7.97967466912917","7.97967466912917","7.97967466912917","12.044696571447103","12.044696571447103","12.044696571447103"
"4916","-22.83965892445136","-22.83965892445136","-22.83965892445136","7.901987636873489","7.901987636873489","7.901987636873489","12.05212449985091","12.05212449985091","12.05212449985091"
"4917","-22.76635360083655","-22.76635360083655","-22.76635360083655","7.82293992295478","7.82293992295478","7.82293992295478","12.05686127408834","12.05686127408834","12.05686127408834"
"4918","-22.693689772425596","-22.693689772425596","-22.693689772425596","7.742711315779576","7.742711315779576","7.742711315779576","12.058835497430085","12.058835497430085","12.058835497430085"
"4919","-22.62147641450691","-22.62147641450691","-22.62147641450691","7.662444111936906","7.662444111936906","7.662444111936906","12.057964118298482","12.057964118298482","12.057964118298482"
"4920","-22.54958645240112","-22.54958645240112","-22.54958645240112","7.581217204441154","7.581217204441154","7.581217204441154","12.054314139843955","12.054314139843955","12.054314139843955"
"4921","-22.477947922510104","-22.477947922510104","-22.477947922510104","7.500065107557609","7.500065107557609","7.500065107557609","12.047933539184749","12.047933539184749","12.047933539184749"
"4922","-22.406510761117385","-22.406510761117385","-22.406510761117385","7.418061424161251","7.418061424161251","7.418061424161251","12.038860198844576","12.038860198844576","12.038860198844576"
"4923","-22.335250389578547","-22.335250389578547","-22.335250389578547","7.3354183951388","7.3354183951388","7.3354183951388","12.02712953551222","12.02712953551222","12.02712953551222"
"4924","-22.2641197986635","-22.2641197986635","-22.2641197986635","7.252220953656357","7.252220953656357","7.252220953656357","12.012780779311687","12.012780779311687","12.012780779311687"
"4925","-22.19314853624239","-22.19314853624239","-22.19314853624239","7.168556896476843","7.168556896476843","7.168556896476843","11.99586205975099","11.99586205975099","11.99586205975099"
"4926","-22.12222278241721","-22.12222278241721","-22.12222278241721","7.084308332598442","7.084308332598442","7.084308332598442","11.976434891006425","11.976434891006425","11.976434891006425"
"4927","-22.05125634590965","-22.05125634590965","-22.05125634590965","6.999512049037317","6.999512049037317","6.999512049037317","11.954576627648159","11.954576627648159","11.954576627648159"
"4928","-21.980114951526282","-21.980114951526282","-21.980114951526282","6.914189401646303","6.914189401646303","6.914189401646303","11.930383281073507","11.930383281073507","11.930383281073507"
"4929","-21.90870350259768","-21.90870350259768","-21.90870350259768","6.828348324578916","6.828348324578916","6.828348324578916","11.903969406524292","11.903969406524292","11.903969406524292"
"4930","-21.836960185542825","-21.836960185542825","-21.836960185542825","6.742006596677273","6.742006596677273","6.742006596677273","11.875473851928755","11.875473851928755","11.875473851928755"
"4931","-21.764828803704265","-21.764828803704265","-21.764828803704265","6.655191639608452","6.655191639608452","6.655191639608452","11.844889903670035","11.844889903670035","11.844889903670035"
"4932","-21.69227295719498","-21.69227295719498","-21.69227295719498","6.567925675755855","6.567925675755855","6.567925675755855","11.812236603298924","11.812236603298924","11.812236603298924"
"4933","-21.61926864265886","-21.61926864265886","-21.61926864265886","6.480257658132673","6.480257658132673","6.480257658132673","11.777554488509766","11.777554488509766","11.777554488509766"
"4934","-21.545806978902608","-21.545806978902608","-21.545806978902608","6.392203831658397","6.392203831658397","6.392203831658397","11.740894663021287","11.740894663021287","11.740894663021287"
"4935","-21.47189358606573","-21.47189358606573","-21.47189358606573","6.303789439349966","6.303789439349966","6.303789439349966","11.702311585136437","11.702311585136437","11.702311585136437"
"4936","-21.397548114317072","-21.397548114317072","-21.397548114317072","6.2150447761187255","6.2150447761187255","6.2150447761187255","11.661856155737672","11.661856155737672","11.661856155737672"
"4937","-21.32280724908804","-21.32280724908804","-21.32280724908804","6.126024242552457","6.126024242552457","6.126024242552457","11.619572585354456","11.619572585354456","11.619572585354456"
"4938","-21.247737440902693","-21.247737440902693","-21.247737440902693","6.036769114743216","6.036769114743216","6.036769114743216","11.575484009543533","11.575484009543533","11.575484009543533"
"4939","-21.172463418594525","-21.172463418594525","-21.172463418594525","5.9473341374042645","5.9473341374042645","5.9473341374042645","11.529597534319933","11.529597534319933","11.529597534319933"
"4940","-21.097998367843402","-21.097998367843402","-21.097998367843402","5.857791439658568","5.857791439658568","5.857791439658568","11.481908094602124","11.481908094602124","11.481908094602124"
"4941","-21.024423272115136","-21.024423272115136","-21.024423272115136","5.768214962036737","5.768214962036737","5.768214962036737","11.432391477387291","11.432391477387291","11.432391477387291"
"4942","-20.95170658839698","-20.95170658839698","-20.95170658839698","5.678668512409064","5.678668512409064","5.678668512409064","11.3811414591185","11.3811414591185","11.3811414591185"
"4943","-20.87983751643782","-20.87983751643782","-20.87983751643782","5.589225677707327","5.589225677707327","5.589225677707327","11.328224147757648","11.328224147757648","11.328224147757648"
"4944","-20.808819367538113","-20.808819367538113","-20.808819367538113","5.499994174169594","5.499994174169594","5.499994174169594","11.273687438251219","11.273687438251219","11.273687438251219"
"4945","-20.738664424003705","-20.738664424003705","-20.738664424003705","5.411076389166425","5.411076389166425","5.411076389166425","11.217568935786888","11.217568935786888","11.217568935786888"
"4946","-20.66938997231912","-20.66938997231912","-20.66938997231912","5.322579166646822","5.322579166646822","5.322579166646822","11.159902408630193","11.159902408630193","11.159902408630193"
"4947","-20.601015228523703","-20.601015228523703","-20.601015228523703","5.2346145725143876","5.2346145725143876","5.2346145725143876","11.10072295681566","11.10072295681566","11.10072295681566"
"4948","-20.533301382863606","-20.533301382863606","-20.533301382863606","5.1472971594341566","5.1472971594341566","5.1472971594341566","11.040070815539012","11.040070815539012","11.040070815539012"
"4949","-20.46601995882135","-20.46601995882135","-20.46601995882135","5.0607390810973865","5.0607390810973865","5.0607390810973865","10.977994894743729","10.977994894743729","10.977994894743729"
"4950","-20.399022934499055","-20.399022934499055","-20.399022934499055","4.975043652599479","4.975043652599479","4.975043652599479","10.914554564394834","10.914554564394834","10.914554564394834"
"4951","-20.332482521790606","-20.332482521790606","-20.332482521790606","4.890304642029995","4.890304642029995","4.890304642029995","10.84982124285549","10.84982124285549","10.84982124285549"
"4952","-20.26663609192373","-20.26663609192373","-20.26663609192373","4.806603067087888","4.806603067087888","4.806603067087888","10.783879278902516","10.783879278902516","10.783879278902516"
"4953","-20.20145251648338","-20.20145251648338","-20.20145251648338","4.724003589041457","4.724003589041457","4.724003589041457","10.716826329099343","10.716826329099343","10.716826329099343"
"4954","-20.136373758029254","-20.136373758029254","-20.136373758029254","4.642552255837422","4.642552255837422","4.642552255837422","10.648773341941535","10.648773341941535","10.648773341941535"
"4955","-20.071328203889482","-20.071328203889482","-20.071328203889482","4.562273716566605","4.562273716566605","4.562273716566605","10.579896279075205","10.579896279075205","10.579896279075205"
"4956","-20.006246658066587","-20.006246658066587","-20.006246658066587","4.483168984369711","4.483168984369711","4.483168984369711","10.510507246104392","10.510507246104392","10.510507246104392"
"4957","-19.94105022336756","-19.94105022336756","-19.94105022336756","4.405217931360475","4.405217931360475","4.405217931360475","10.440890208390156","10.440890208390156","10.440890208390156"
"4958","-19.875645460730553","-19.875645460730553","-19.875645460730553","4.328380827362205","4.328380827362205","4.328380827362205","10.371417499570322","10.371417499570322","10.371417499570322"
"4959","-19.809926131655757","-19.809926131655757","-19.809926131655757","4.252600420769556","4.252600420769556","4.252600420769556","10.302403084309391","10.302403084309391","10.302403084309391"
"4960","-19.743775519692747","-19.743775519692747","-19.743775519692747","4.1777867323840425","4.1777867323840425","4.1777867323840425","10.234107577387018","10.234107577387018","10.234107577387018"
"4961","-19.67707045020967","-19.67707045020967","-19.67707045020967","4.103819814821776","4.103819814821776","4.103819814821776","10.166646610399624","10.166646610399624","10.166646610399624"
"4962","-19.609683886341156","-19.609683886341156","-19.609683886341156","4.030651644495838","4.030651644495838","4.030651644495838","10.099488456238305","10.099488456238305","10.099488456238305"
"4963","-19.5415666061355","-19.5415666061355","-19.5415666061355","3.958122295953216","3.958122295953216","3.958122295953216","10.032490962720683","10.032490962720683","10.032490962720683"
"4964","-19.472591505199883","-19.472591505199883","-19.472591505199883","3.8861615835129655","3.8861615835129655","3.8861615835129655","9.965747109828047","9.965747109828047","9.965747109828047"
"4965","-19.40271507774788","-19.40271507774788","-19.40271507774788","3.814683199641081","3.814683199641081","3.814683199641081","9.89937868791782","9.89937868791782","9.89937868791782"
"4966","-19.33182860142959","-19.33182860142959","-19.33182860142959","3.743588331840012","3.743588331840012","3.743588331840012","9.833509970067606","9.833509970067606","9.833509970067606"
"4967","-19.25990965028652","-19.25990965028652","-19.25990965028652","3.6727819179356613","3.6727819179356613","3.6727819179356613","9.76826346411345","9.76826346411345","9.76826346411345"
"4968","-19.18688378626314","-19.18688378626314","-19.18688378626314","3.6021766347448003","3.6021766347448003","3.6021766347448003","9.703754513176541","9.703754513176541","9.703754513176541"
"4969","-19.112789594803388","-19.112789594803388","-19.112789594803388","3.5316960756320444","3.5316960756320444","3.5316960756320444","9.64008714756102","9.64008714756102","9.64008714756102"
"4970","-19.037657104208478","-19.037657104208478","-19.037657104208478","3.46117585662472","3.46117585662472","3.46117585662472","9.577349418015274","9.577349418015274","9.577349418015274"
"4971","-18.962017062387858","-18.962017062387858","-18.962017062387858","3.390473275670705","3.390473275670705","3.390473275670705","9.51572936078303","9.51572936078303","9.51572936078303"
"4972","-18.8863363186876","-18.8863363186876","-18.8863363186876","3.3194609919824707","3.3194609919824707","3.3194609919824707","9.455394287294697","9.455394287294697","9.455394287294697"
"4973","-18.81072824745344","-18.81072824745344","-18.81072824745344","3.2481252276192194","3.2481252276192194","3.2481252276192194","9.396497449698634","9.396497449698634","9.396497449698634"
"4974","-18.735235127100754","-18.735235127100754","-18.735235127100754","3.176453940108243","3.176453940108243","3.176453940108243","9.33918283417144","9.33918283417144","9.33918283417144"
"4975","-18.659974671347207","-18.659974671347207","-18.659974671347207","3.1044397658638245","3.1044397658638245","3.1044397658638245","9.283590312317473","9.283590312317473","9.283590312317473"
"4976","-18.58504596511053","-18.58504596511053","-18.58504596511053","3.0320844447415225","3.0320844447415225","3.0320844447415225","9.229858900526967","9.229858900526967","9.229858900526967"
"4977","-18.51063293536457","-18.51063293536457","-18.51063293536457","2.959400661770319","2.959400661770319","2.959400661770319","9.178130935056952","9.178130935056952","9.178130935056952"
"4978","-18.43657452068472","-18.43657452068472","-18.43657452068472","2.8864141380316948","2.8864141380316948","2.8864141380316948","9.12855421163588","9.12855421163588","9.12855421163588"
"4979","-18.362442496612882","-18.362442496612882","-18.362442496612882","2.81316461530215","2.81316461530215","2.81316461530215","9.081285718971271","9.081285718971271","9.081285718971271"
"4980","-18.288752357978847","-18.288752357978847","-18.288752357978847","2.7397049642094546","2.7397049642094546","2.7397049642094546","9.036357241978894","9.036357241978894","9.036357241978894"
"4981","-18.216068716221894","-18.216068716221894","-18.216068716221894","2.6661021041671757","2.6661021041671757","2.6661021041671757","8.993814874187951","8.993814874187951","8.993814874187951"
"4982","-18.144953435652226","-18.144953435652226","-18.144953435652226","2.592435702008167","2.592435702008167","2.592435702008167","8.953712106235486","8.953712106235486","8.953712106235486"
"4983","-18.07592749008482","-18.07592749008482","-18.07592749008482","2.518703511097514","2.518703511097514","2.518703511097514","8.916102485707105","8.916102485707105","8.916102485707105"
"4984","-18.00944297254527","-18.00944297254527","-18.00944297254527","2.4449215575438212","2.4449215575438212","2.4449215575438212","8.881034343605064","8.881034343605064","8.881034343605064"
"4985","-17.945864775475947","-17.945864775475947","-17.945864775475947","2.371117815412245","2.371117815412245","2.371117815412245","8.848545323234008","8.848545323234008","8.848545323234008"
"4986","-17.88545899104032","-17.88545899104032","-17.88545899104032","2.2973260493048593","2.2973260493048593","2.2973260493048593","8.818657758442603","8.818657758442603","8.818657758442603"
"4987","-17.82839164472438","-17.82839164472438","-17.82839164472438","2.223583596288765","2.223583596288765","2.223583596288765","8.791374922270624","8.791374922270624","8.791374922270624"
"4988","-17.774733613184278","-17.774733613184278","-17.774733613184278","2.1499220891842348","2.1499220891842348","2.1499220891842348","8.766678228848853","8.766678228848853","8.766678228848853"
"4989","-17.724468588089636","-17.724468588089636","-17.724468588089636","2.076367705928648","2.076367705928648","2.076367705928648","8.744524920253918","8.744524920253918","8.744524920253918"
"4990","-17.67750637282065","-17.67750637282065","-17.67750637282065","2.0029363535431255","2.0029363535431255","2.0029363535431255","8.724846404488451","8.724846404488451","8.724846404488451"
"4991","-17.633698111753947","-17.633698111753947","-17.633698111753947","1.929632678540679","1.929632678540679","1.929632678540679","8.707547363256076","8.707547363256076","8.707547363256076"
"4992","-17.592842716546276","-17.592842716546276","-17.592842716546276","1.8564488946009887","1.8564488946009887","1.8564488946009887","8.692505501060351","8.692505501060351","8.692505501060351"
"4993","-17.55469626421528","-17.55469626421528","-17.55469626421528","1.7833649381360157","1.7833649381360157","1.7833649381360157","8.679571714325098","8.679571714325098","8.679571714325098"
"4994","-17.51898755346065","-17.51898755346065","-17.51898755346065","1.7103497129053384","1.7103497129053384","1.7103497129053384","8.66857068375571","8.66857068375571","8.66857068375571"
"4995","-17.48543013653879","-17.48543013653879","-17.48543013653879","1.6373526087579249","1.6373526087579249","1.6373526087579249","8.65930193408887","8.65930193408887","8.65930193408887"
"4996","-17.453749159394334","-17.453749159394334","-17.453749159394334","1.564305181718585","1.564305181718585","1.564305181718585","8.65154071635389","8.65154071635389","8.65154071635389"
"4997","-17.42370986568199","-17.42370986568199","-17.42370986568199","1.4911218056977407","1.4911218056977407","1.4911218056977407","8.64504112604678","8.64504112604678","8.64504112604678"
"4998","-17.395152110122478","-17.395152110122478","-17.395152110122478","1.4177023812424447","1.4177023812424447","1.4177023812424447","8.639537580051153","8.639537580051153","8.639537580051153"
"4999","-17.367660495195906","-17.367660495195906","-17.367660495195906","1.3440287919507994","1.3440287919507994","1.3440287919507994","8.634744486131446","8.634744486131446","8.634744486131446"
"5000","-17.340969943768506","-17.340969943768506","-17.340969943768506","1.2700647398490024","1.2700647398490024","1.2700647398490024","8.63051554896032","8.63051554896032","8.63051554896032"
"5001","-17.314827420119958","-17.314827420119958","-17.314827420119958","1.1957614334449447","1.1957614334449447","1.1957614334449447","8.626679439224707","8.626679439224707","8.626679439224707"
"5002","-17.289102618556974","-17.289102618556974","-17.289102618556974","1.1210669930378212","1.1210669930378212","1.1210669930378212","8.623052120426449","8.623052120426449","8.623052120426449"
"5003","-17.26364982397664","-17.26364982397664","-17.26364982397664","1.0459301929836524","1.0459301929836524","1.0459301929836524","8.6194470337359","8.6194470337359","8.6194470337359"
"5004","-17.238323180989035","-17.238323180989035","-17.238323180989035","0.9703031353578365","0.9703031353578365","0.9703031353578365","8.615683673488531","8.615683673488531","8.615683673488531"
"5005","-17.21284210810416","-17.21284210810416","-17.21284210810416","0.8941472324054694","0.8941472324054694","0.8941472324054694","8.611596053521383","8.611596053521383","8.611596053521383"
"5006","-17.18694189997216","-17.18694189997216","-17.18694189997216","0.8174351096513117","0.8174351096513117","0.8174351096513117","8.607036501054152","8.607036501054152","8.607036501054152"
"5007","-17.160376686387117","-17.160376686387117","-17.160376686387117","0.7401519916878139","0.7401519916878139","0.7401519916878139","8.601881867022511","8.601881867022511","8.601881867022511"
"5008","-17.13291839409786","-17.13291839409786","-17.13291839409786","0.6622965952632793","0.6622965952632793","0.6622965952632793","8.595873337603242","8.595873337603242","8.595873337603242"
"5009","-17.10448677449198","-17.10448677449198","-17.10448677449198","0.5838825146571949","0.5838825146571949","0.5838825146571949","8.58879786868002","8.58879786868002","8.58879786868002"
"5010","-17.075004625879384","-17.075004625879384","-17.075004625879384","0.5049382508674514","0.5049382508674514","0.5049382508674514","8.58046209879636","8.58046209879636","8.58046209879636"
"5011","-17.044404187910313","-17.044404187910313","-17.044404187910313","","","","8.570690060028495","8.570690060028495","8.570690060028495"
"5012","-17.012628396599947","-17.012628396599947","-17.012628396599947","","","","8.55932831151551","8.55932831151551","8.55932831151551"
"5013","-16.979638229968188","-16.979638229968188","-16.979638229968188","","","","8.546211055990561","8.546211055990561","8.546211055990561"
"5014","-16.945288570032695","-16.945288570032695","-16.945288570032695","","","","8.531164802104078","8.531164802104078","8.531164802104078"
"5015","-16.909588265696947","-16.909588265696947","-16.909588265696947","","","","8.514002493666442","8.514002493666442","8.514002493666442"
"5016","-16.872562002895723","-16.872562002895723","-16.872562002895723","","","","8.49452864919855","8.49452864919855","8.49452864919855"
"5017","-16.8341139041788","-16.8341139041788","-16.8341139041788","","","","8.472727891112266","8.472727891112266","8.472727891112266"
"5018","-16.79430104782442","-16.79430104782442","-16.79430104782442","","","","8.448555924048447","8.448555924048447","8.448555924048447"
"5019","-16.75318926627302","-16.75318926627302","-16.75318926627302","","","","8.421973826385022","8.421973826385022","8.421973826385022"
"5020","-16.710853155542463","-16.710853155542463","-16.710853155542463","","","","8.392973873869161","8.392973873869161","8.392973873869161"
"5021","-16.667376919798052","-16.667376919798052","-16.667376919798052","","","","8.361547554495177","8.361547554495177","8.361547554495177"
"5022","-16.62285440176155","-16.62285440176155","-16.62285440176155","","","","8.327722149122666","8.327722149122666","8.327722149122666"
"5023","-16.577392244862953","-16.577392244862953","-16.577392244862953","","","","8.291418640824814","8.291418640824814","8.291418640824814"
"5024","-16.53110946302479","-16.53110946302479","-16.53110946302479","","","","8.25277300597597","8.25277300597597","8.25277300597597"
