,x_0,y_0,delta_0,v_0,phi_0,phi_dot_0,beta_0,theta_0,stvel_0,acc_0,comp_0,oob_0
3039,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3040,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3041,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3042,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3043,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3044,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3045,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3046,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3047,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3048,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3049,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3050,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3051,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3052,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3053,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3054,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3055,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3056,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3057,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3058,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3059,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3060,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3061,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3062,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3063,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3064,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3065,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3066,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3067,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3068,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3069,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3070,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3071,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3072,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3073,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3074,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3075,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3076,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3077,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3078,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3079,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3080,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3081,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3082,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3083,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3084,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3085,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3086,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3087,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3088,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3089,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3090,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3091,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3092,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3093,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3094,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3095,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3096,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3097,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3098,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3099,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3100,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3101,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3102,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3103,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3104,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3105,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3106,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3107,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3108,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3109,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3110,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3111,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3112,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3113,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3114,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3115,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3116,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3117,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3118,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3119,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3120,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3121,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3122,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3123,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3124,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3125,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3126,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3127,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3128,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3129,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3130,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3131,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3132,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3133,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3134,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3135,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3136,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3137,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3138,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3139,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3140,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3141,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3142,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3143,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3144,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3145,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3146,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3147,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3148,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3149,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3150,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3151,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3152,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3153,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3154,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3155,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3156,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3157,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3158,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3159,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3160,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3161,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3162,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3163,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3164,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3165,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3166,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3167,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3168,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3169,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3170,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3171,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3172,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3173,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3174,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3175,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3176,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3177,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3178,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3179,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3180,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3181,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3182,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3183,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3184,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3185,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3186,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3187,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3188,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3189,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3190,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3191,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3192,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3193,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3194,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3195,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3196,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3197,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3198,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3199,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3200,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3201,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3202,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3203,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3204,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3205,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3206,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3207,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3208,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3209,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3210,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3211,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3212,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3213,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3214,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3215,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3216,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3217,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3218,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3219,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3220,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3221,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3222,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3223,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3224,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3225,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3226,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3227,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3228,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3229,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3230,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3231,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3232,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3233,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3234,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3235,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3236,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3237,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3238,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3239,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3240,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3241,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3242,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3243,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3244,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3245,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3246,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3247,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3248,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3249,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3250,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3251,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3252,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3253,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3254,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3255,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3256,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3257,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3258,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3259,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3260,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3261,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3262,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3263,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3264,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3265,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3266,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3267,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3268,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3269,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3270,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3271,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3272,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3273,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3274,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3275,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3276,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3277,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3278,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3279,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3280,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3281,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3282,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3283,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3284,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3285,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3286,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3287,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3288,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3289,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3290,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3291,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3292,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3293,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3294,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3295,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3296,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3297,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3298,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3299,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3300,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3301,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3302,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3303,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3304,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3305,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3306,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3307,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3308,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3309,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3310,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3311,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3312,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3313,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3314,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3315,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3316,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3317,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3318,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3319,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3320,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3321,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3322,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3323,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3324,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3325,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3326,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3327,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3328,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3329,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3330,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3331,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3332,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3333,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3334,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3335,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3336,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3337,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3338,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3339,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3340,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3341,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3342,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3343,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3344,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3345,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3346,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3347,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3348,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3349,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3350,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3351,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3352,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3353,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3354,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3355,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3356,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3357,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3358,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3359,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3360,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3361,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3362,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3363,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3364,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3365,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3366,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3367,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3368,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3369,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3370,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3371,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3372,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3373,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3374,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3375,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3376,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3377,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3378,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3379,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3380,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3381,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3382,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3383,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3384,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3385,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
3386,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0
