,s_x,s_y,delta,velocity,yaw,yaw_der,slip_angle,steer_v,acceleration,param,comp_time,lap_finished,out_of_soft
568,-3.1908183,-24.453491,0.34619522,3.921197,1.3210835,3.1999414,-0.19093584,1.8071996,0.6911765,32.257015,0.014514165,0.0,0.0
569,-3.1740935,-24.418024,0.3642672,3.9281087,1.3530829,3.199956,-0.17400897,1.066203,1.3111995,32.306225,0.01521672,0.0,0.0
570,-3.1590967,-24.381718,0.37492925,3.9412208,1.3850825,3.199967,-0.15838255,0.027721595,1.7649984,32.34551,0.014274466,0.0,0.0
571,-3.145801,-24.344616,0.37520644,3.9588706,1.4170822,3.1999748,-0.14443557,-0.7644284,1.9536322,32.38492,0.014436091,0.0,0.0
572,-3.134172,-24.306774,0.36756217,3.978407,1.4490819,3.1999812,-0.1325729,-1.5773945,1.9087675,32.424507,0.015364002,0.0,0.0
573,-3.1241639,-24.26827,0.35178822,3.9974947,1.4810817,3.1999857,-0.12294145,-2.0606592,1.5798727,32.46429,0.014799283,0.0,0.0
574,-3.115727,-24.229195,0.33118165,4.0132933,1.5130816,3.199986,-0.11565621,-1.6762013,3.795264,32.50427,0.014441192,0.0,0.0
575,-3.108804,-24.189665,0.31441963,4.051246,1.5450814,2.9532096,-0.110866226,-1.9632963,4.723542,32.5444,0.01597898,0.0,0.0
576,-3.103288,-24.149529,0.29478666,4.0984817,1.5746136,2.671364,-0.10589977,-2.212273,6.112521,32.574913,0.014250862,0.0,0.0
577,-3.0991113,-24.108757,0.27266392,4.1596065,1.6013272,2.3298378,-0.10075258,-2.1019506,7.0504603,32.6159,0.014537273,0.0,0.0
578,-3.0961928,-24.067265,0.25164443,4.230111,1.6246256,1.9881896,-0.095111266,-1.7726002,8.19685,32.64749,0.014882655,0.0,0.0
579,-3.094447,-24.025,0.23391841,4.31208,1.6445074,1.6441314,-0.08904751,-2.3805218,9.294098,32.689793,0.014025809,0.0,0.0
580,-3.0937858,-23.981882,0.2101132,4.4050207,1.6609488,1.3191377,-0.08248619,-2.9561963,9.509947,32.722916,0.01688878,0.0,0.0
581,-3.0941234,-23.937834,0.18055123,4.50012,1.6741401,1.0581152,-0.075615905,-2.889185,9.509934,32.766964,0.014862256,0.0,0.0
582,-3.095371,-23.89285,0.15165938,4.5952196,1.6847212,0.8441196,-0.06897231,-2.7766147,9.5098,32.801968,0.014817397,0.0,0.0
583,-3.097436,-23.846945,0.12389324,4.6903176,1.6931624,0.66203004,-0.06273703,-3.1999695,9.509993,32.84792,0.016095906,0.0,0.0
584,-3.1002312,-23.800125,0.09189355,4.7854176,1.6997827,0.50175524,-0.056960564,-3.1999905,9.5099745,32.89482,0.014815512,0.0,0.0
585,-3.103675,-23.752394,0.05989364,4.880517,1.7048004,0.3463379,-0.051791128,0.0,0.0,32.932674,69.0,1.0,0.0
