"Step","MPC_MPCC_f_2022_01_13_11_40_50 - position_y","MPC_MPCC_f_2022_01_13_11_40_50 - position_y__MIN","MPC_MPCC_f_2022_01_13_11_40_50 - position_y__MAX"
"1724","-3.7590084075927734","-3.7590084075927734","-3.7590084075927734"
"1725","-3.6606714725494385","-3.6606714725494385","-3.6606714725494385"
"1726","-3.562666893005371","-3.562666893005371","-3.562666893005371"
"1727","-3.465043783187866","-3.465043783187866","-3.465043783187866"
"1728","-3.367849111557007","-3.367849111557007","-3.367849111557007"
"1729","-3.2711341381073","-3.2711341381073","-3.2711341381073"
"1730","-3.1749467849731445","-3.1749467849731445","-3.1749467849731445"
"1731","-3.079339027404785","-3.079339027404785","-3.079339027404785"
"1732","-2.984368085861206","-2.984368085861206","-2.984368085861206"
"1733","-2.8900959491729736","-2.8900959491729736","-2.8900959491729736"
"1734","-2.7965810298919678","-2.7965810298919678","-2.7965810298919678"
"1735","-2.703885555267334","-2.703885555267334","-2.703885555267334"
"1736","-2.6120736598968506","-2.6120736598968506","-2.6120736598968506"
"1737","-2.5212113857269287","-2.5212113857269287","-2.5212113857269287"
"1738","-2.4313695430755615","-2.4313695430755615","-2.4313695430755615"
"1739","-2.34261417388916","-2.34261417388916","-2.34261417388916"
"1740","-2.2550103664398193","-2.2550103664398193","-2.2550103664398193"
"1741","-2.1686270236968994","-2.1686270236968994","-2.1686270236968994"
"1742","-2.0835330486297607","-2.0835330486297607","-2.0835330486297607"
"1743","-1.9997963905334473","-1.9997963905334473","-1.9997963905334473"
"1744","-1.9174848794937134","-1.9174848794937134","-1.9174848794937134"
"1745","-1.8366585969924927","-1.8366585969924927","-1.8366585969924927"
"1746","-1.7573820352554321","-1.7573820352554321","-1.7573820352554321"
"1747","-1.679726004600525","-1.679726004600525","-1.679726004600525"
"1748","-1.6037514209747314","-1.6037514209747314","-1.6037514209747314"
"1749","-1.5295169353485107","-1.5295169353485107","-1.5295169353485107"
"1750","-1.4570821523666382","-1.4570821523666382","-1.4570821523666382"
"1751","-1.386494755744934","-1.386494755744934","-1.386494755744934"
"1752","-1.3177999258041382","-1.3177999258041382","-1.3177999258041382"
"1753","-1.25102961063385","-1.25102961063385","-1.25102961063385"
"1754","-1.186230182647705","-1.186230182647705","-1.186230182647705"
"1755","-1.1234365701675415","-1.1234365701675415","-1.1234365701675415"
"1756","-1.0626782178878784","-1.0626782178878784","-1.0626782178878784"
"1757","-1.0039750337600708","-1.0039750337600708","-1.0039750337600708"
"1758","-0.9473446607589722","-0.9473446607589722","-0.9473446607589722"
"1759","-0.8927990198135376","-0.8927990198135376","-0.8927990198135376"
"1760","-0.8403432965278625","-0.8403432965278625","-0.8403432965278625"
"1761","-0.789978563785553","-0.789978563785553","-0.789978563785553"
"1762","-0.7416988611221313","-0.7416988611221313","-0.7416988611221313"
"1763","-0.6954914331436157","-0.6954914331436157","-0.6954914331436157"
"1764","-0.651343584060669","-0.651343584060669","-0.651343584060669"
"1765","-0.6092327237129211","-0.6092327237129211","-0.6092327237129211"
"1766","-0.5691318511962891","-0.5691318511962891","-0.5691318511962891"
"1767","-0.5310081243515015","-0.5310081243515015","-0.5310081243515015"
"1768","-0.4948280453681946","-0.4948280453681946","-0.4948280453681946"
"1769","-0.46055325865745544","-0.46055325865745544","-0.46055325865745544"
"1770","-0.42814138531684875","-0.42814138531684875","-0.42814138531684875"
"1771","-0.3975466191768646","-0.3975466191768646","-0.3975466191768646"
"1772","-0.3687199056148529","-0.3687199056148529","-0.3687199056148529"
"1773","-0.3416091501712799","-0.3416091501712799","-0.3416091501712799"
"1774","-0.3161596953868866","-0.3161596953868866","-0.3161596953868866"
"1775","-0.2923145890235901","-0.2923145890235901","-0.2923145890235901"
"1776","-0.2700149416923523","-0.2700149416923523","-0.2700149416923523"
"1777","-0.24920018017292023","-0.24920018017292023","-0.24920018017292023"
"1778","-0.22980830073356628","-0.22980830073356628","-0.22980830073356628"
"1779","-0.21177615225315094","-0.21177615225315094","-0.21177615225315094"
"1780","-0.19503962993621826","-0.19503962993621826","-0.19503962993621826"
"1781","-0.17953382432460785","-0.17953382432460785","-0.17953382432460785"
"1782","-0.16519330441951752","-0.16519330441951752","-0.16519330441951752"
"1783","-0.1519521176815033","-0.1519521176815033","-0.1519521176815033"
"1784","-0.13974407315254211","-0.13974407315254211","-0.13974407315254211"
"1785","-0.1285027414560318","-0.1285027414560318","-0.1285027414560318"
"1786","-0.11816161125898361","-0.11816161125898361","-0.11816161125898361"
"1787","-0.10865416377782822","-0.10865416377782822","-0.10865416377782822"
"1788","-0.09991391748189926","-0.09991391748189926","-0.09991391748189926"
"1789","-0.09187451004981995","-0.09187451004981995","-0.09187451004981995"
"1790","-0.08446972817182541","-0.08446972817182541","-0.08446972817182541"
"1791","-0.07763354480266571","-0.07763354480266571","-0.07763354480266571"
"1792","-0.07130015641450882","-0.07130015641450882","-0.07130015641450882"
"1793","-0.06540399044752121","-0.06540399044752121","-0.06540399044752121"
"1794","-0.059879716485738754","-0.059879716485738754","-0.059879716485738754"
"1795","-0.05466226488351822","-0.05466226488351822","-0.05466226488351822"
"1796","-0.04968681558966637","-0.04968681558966637","-0.04968681558966637"
"1797","-0.044888801872730255","-0.044888801872730255","-0.044888801872730255"
"1798","-0.04020390659570694","-0.04020390659570694","-0.04020390659570694"
"1799","-0.035568058490753174","-0.035568058490753174","-0.035568058490753174"
"1800","-0.030917419120669365","-0.030917419120669365","-0.030917419120669365"
"1801","-0.026188373565673828","-0.026188373565673828","-0.026188373565673828"
"1802","-0.021317532286047935","-0.021317532286047935","-0.021317532286047935"
"1803","-0.016241706907749176","-0.016241706907749176","-0.016241706907749176"
"1804","-0.010897913947701454","-0.010897913947701454","-0.010897913947701454"
"1805","-0.00522336782887578","-0.00522336782887578","-0.00522336782887578"
"1806","0.0008445276180282235","0.0008445276180282235","0.0008445276180282235"
"1807","0.007368176709860563","0.007368176709860563","0.007368176709860563"
"1808","0.014409791678190231","0.014409791678190231","0.014409791678190231"
"1809","0.02203138917684555","0.02203138917684555","0.02203138917684555"
"1810","0.030294781550765038","0.030294781550765038","0.030294781550765038"
"1811","0.03926156088709831","0.03926156088709831","0.03926156088709831"
"1812","0.04899309203028679","0.04899309203028679","0.04899309203028679"
"1813","0.05955048277974129","0.05955048277974129","0.05955048277974129"
"1814","0.0709945559501648","0.0709945559501648","0.0709945559501648"
"1815","0.08338582515716553","0.08338582515716553","0.08338582515716553"
"1816","0.09678446501493454","0.09678446501493454","0.09678446501493454"
"1817","0.11125024408102036","0.11125024408102036","0.11125024408102036"
"1818","0.12684249877929688","0.12684249877929688","0.12684249877929688"
