,s_x,s_y,delta,velocity,yaw,yaw_der,slip_angle,steer_v,acceleration,param,comp_time,lap_finished,out_of_soft
35,7.5787706,-0.36904624,-0.010234966,3.328495,6.2023854,0.053125117,0.0012129216,3.199967,9.509983,7.565844,0.015339126,0.0,0.0
36,7.61195,-0.3716925,0.021764703,3.4235947,6.2029166,0.019173125,0.0002452381,-3.1999958,9.509987,7.599129,0.014507328,0.0,0.0
37,7.646076,-0.37442926,-0.010235254,3.5186946,6.2031083,0.05346915,0.001018752,3.1999645,9.509989,7.633365,0.014932647,0.0,0.0
38,7.6811533,-0.37720817,0.021764392,3.6137946,6.203643,0.019763574,9.137502e-05,-3.1999965,9.509988,7.668552,0.016405478,0.0,0.0
39,7.7171774,-0.38007635,-0.010235573,3.7088945,6.2038407,0.05368133,0.0008295,3.1999724,9.509989,7.70469,0.015013507,0.0,0.0
40,7.7541523,-0.3829854,0.02176415,3.8039944,6.2043777,0.020187424,-6.094626e-05,-3.1999967,9.509988,7.741779,0.015211902,0.0,0.0
41,7.7920737,-0.38598245,-0.010235816,3.899094,6.2045794,0.05376944,0.0006458347,3.1999729,9.509992,7.7798185,0.014552731,0.0,0.0
42,7.8309464,-0.38901913,0.021763913,3.994194,6.205117,0.020460183,-0.0002105836,-3.1999962,9.509988,7.8188095,0.014557036,0.0,0.0
43,7.8707657,-0.39214253,-0.01023605,4.089294,6.205322,0.053742867,0.00046833782,3.1992538,9.509988,7.858752,0.015775781,0.0,0.0
44,7.911536,-0.39530432,0.021756489,4.184394,6.205859,0.02059686,-0.00035658374,-3.1999965,9.509987,7.8996444,0.017981874,0.0,0.0
45,7.953254,-0.3985516,-0.0102434745,4.279494,6.206065,0.053598646,0.00029723856,3.1318371,9.509981,7.9514885,0.020661239,0.0,0.0
46,7.995923,-0.401836,0.021074897,4.3745937,6.206601,0.020588558,-0.0004985284,-3.1999965,9.5099945,7.994283,0.015050025,0.0,0.0
47,8.039539,-0.40520474,-0.010925069,4.4696937,6.2068067,0.052097224,0.00011045802,2.9999347,9.509987,8.03803,0.015266911,0.0,0.0
48,8.0841055,-0.40861037,0.019074278,4.5647936,6.207328,0.018226257,-0.00066763005,-3.1999974,9.509995,8.0827265,0.014684866,0.0,0.0
49,8.129621,-0.41210017,-0.0129256975,4.6598935,6.20751,0.04631165,-0.00012014172,2.8346522,9.5099745,8.128374,0.014759916,0.0,0.0
50,8.176085,-0.41562876,0.015420825,4.754993,6.207973,0.0100150565,-0.0008823567,-3.199997,9.5099945,8.1749735,0.015888749,0.0,0.0
51,8.223497,-0.41924357,-0.016579144,4.850093,6.2080736,0.03288146,-0.00038769247,2.6807673,9.509993,8.222523,0.014563683,0.0,0.0
52,8.27186,-0.4229019,0.01022853,4.945193,6.208402,-0.007281899,-0.0011132029,-3.1999977,9.509995,8.271024,0.01475557,0.0,0.0
53,8.32117,-0.4266515,-0.021771446,5.0402927,6.208329,0.009510187,-0.00062901695,2.525896,9.509995,8.320476,0.015435971,0.0,0.0
54,8.371429,-0.43045256,0.0034875157,5.1353927,6.2084246,-0.03517729,-0.001273715,-3.199989,9.509977,8.370879,0.014855936,0.0,0.0
55,8.422635,-0.43435347,-0.028512375,5.2304926,6.2080727,-0.024903068,-0.0007474027,1.0590752,9.509995,8.422233,0.014630201,0.0,0.0
56,8.47479,-0.4383175,-0.017921623,5.3255925,6.2078238,-0.07442719,-0.0012605481,-3.1999915,9.509989,8.474538,0.015636394,0.0,0.0
57,8.527889,-0.4423941,-0.04992154,5.4206924,6.2070794,-0.09504976,-0.0009974021,0.31897628,9.509984,8.527794,0.014657688,0.0,0.0
58,8.581935,-0.4465695,-0.046731774,5.5157924,6.206129,-0.16956761,-0.0014399927,-3.199992,9.50999,8.582001,0.015374695,0.0,0.0
59,8.636923,-0.45089474,-0.07873169,5.6108923,6.2044334,-0.22378685,-0.0010905563,-2.6115386,9.509977,8.637158,0.015629815,0.0,0.0
60,8.692853,-0.4553699,-0.10484708,5.705992,6.202195,-0.32485887,-0.0011172933,-2.6125712,9.509996,8.693268,0.014676518,0.0,0.0
61,8.749721,-0.46004966,-0.13097279,5.801092,6.198947,-0.453677,-0.0008952231,-2.616637,9.509993,8.750327,0.015572105,0.0,0.0
62,8.807522,-0.46498236,-0.15713917,5.896192,6.19441,-0.6042926,-0.00017724057,-2.582531,9.50998,8.808338,0.015035435,0.0,0.0
63,8.866251,-0.47022027,-0.18296447,5.9912915,6.188367,-0.77141666,0.0012114575,-2.5470514,9.509985,8.8673,0.014683832,0.0,0.0
64,8.925901,-0.47582033,-0.20843498,6.0863914,6.180653,-0.94968456,0.0033959982,-2.4393466,9.5099945,8.927213,0.01602455,0.0,0.0
65,8.986466,-0.4818443,-0.23282845,6.1814914,6.171156,-1.1344469,0.006446023,-2.354303,9.509992,8.988077,0.014727064,0.0,0.0
66,9.047937,-0.4883588,-0.25637147,6.2765913,6.1598115,-1.3204423,0.010403341,-2.1855836,9.509957,9.049891,0.014798347,0.0,0.0
67,9.110303,-0.4954344,-0.27822733,6.3716908,6.1466074,-1.5037075,0.015255246,-2.0071123,9.509991,9.102658,0.015957968,0.0,0.0
68,9.173552,-0.50314575,-0.29829845,6.4667907,6.1315703,-1.6794901,0.020974968,-1.8431998,9.509953,9.166375,0.01498446,0.0,0.0
69,9.237668,-0.51157,-0.31673044,6.5618906,6.114775,-1.843779,0.027497202,-1.6896718,9.509967,9.231043,0.015034235,0.0,0.0
70,9.302637,-0.520786,-0.33362716,6.65699,6.0963373,-1.9936916,0.03472181,-1.4732914,9.509983,9.296661,0.015769944,0.0,0.0
71,9.368438,-0.53087395,-0.34836006,6.75209,6.0764003,-2.1272852,0.04252715,-1.263346,9.50994,9.363232,0.015360446,0.0,0.0
72,9.43505,-0.541915,-0.36099353,6.8471894,6.0551276,-2.2420905,0.05079566,-1.0848007,9.02105,9.430753,0.01645186,0.0,0.0
73,9.502449,-0.553989,-0.37184152,6.9374,6.0327067,-2.3701537,0.059205618,-0.9350066,8.316861,9.499225,0.015521994,0.0,0.0
74,9.570558,-0.5671776,-0.3811916,7.0205684,6.009005,-2.525434,0.06783213,-0.78295094,8.083403,9.5585985,0.015223253,0.0,0.0
75,9.639274,-0.5815618,-0.3890211,7.1014023,5.983751,-2.669118,0.07712785,-0.6414881,7.8685927,9.628804,0.015686851,0.0,0.0
76,9.708541,-0.597219,-0.395436,7.1800885,5.95706,-2.79879,0.08699294,-0.5592864,7.830584,9.699818,0.015357898,0.0,0.0
77,9.778298,-0.61422575,-0.40102884,7.2583942,5.929072,-2.8990815,0.097369075,-0.44619578,7.76969,9.771619,0.015548076,0.0,0.0
78,9.848503,-0.63265723,-0.40549082,7.336091,5.900081,-2.9743066,0.1079732,-0.33515522,7.6606097,9.834203,0.015662948,0.0,0.0
79,9.919105,-0.6525874,-0.40884236,7.4126973,5.870338,-3.0307271,0.11857879,-0.25139862,7.5199394,9.907564,0.014858036,0.0,0.0
80,9.990046,-0.67408717,-0.41135636,7.4878964,5.8400307,-3.0730426,0.12903665,-0.18856665,7.3635,9.98169,0.016253123,0.0,0.0
81,10.06126,-0.6972231,-0.413242,7.5615315,5.8093004,-3.1047802,0.13924901,-0.14144158,7.2014437,10.04657,0.015181491,0.0,0.0
82,10.132681,-0.7220571,-0.41465643,7.633546,5.7782526,-3.1285844,0.14915468,-0.10607252,7.0401187,10.122185,0.015386167,0.0,0.0
83,10.204236,-0.7486463,-0.41571715,7.703947,5.7469664,-3.1464367,0.15871839,-0.07955371,6.8833075,10.198521,0.015990127,0.0,0.0
84,10.275851,-0.77704287,-0.4165127,7.7727804,5.7155023,-3.159826,0.167923,-0.059640393,6.733246,10.26556,0.0150113925,0.0,0.0
85,10.34745,-0.80729437,-0.4171091,7.8401127,5.6839037,-3.1698651,0.17676406,-0.04476086,6.590985,10.343287,0.014955679,0.0,0.0
86,10.418957,-0.8394433,-0.4175567,7.9060225,5.6522055,-3.1773977,0.1852456,-0.03354577,6.457097,10.411689,0.015799584,0.0,0.0
87,10.490293,-0.8735278,-0.41789216,7.9705935,5.6204314,-3.183045,0.19337751,-0.025181921,6.3315043,10.490749,0.015087893,0.0,0.0
88,10.5613785,-0.90958124,-0.418144,8.033909,5.5886006,-3.1872823,0.20117319,-0.01889346,6.2140355,10.560455,0.016729493,0.0,0.0
89,10.632135,-0.9476325,-0.41833293,8.096049,5.556728,-3.1904614,0.20864828,-0.0141391875,6.104297,10.640794,0.01870173,0.0,0.0
90,10.702482,-0.9877061,-0.41847432,8.157092,5.524823,-3.1928444,0.21581951,-0.010610924,6.0017786,10.711755,0.022146419,0.0,0.0
91,10.772339,-1.0298223,-0.4185804,8.21711,5.492895,-3.1946323,0.22270404,-0.007919616,5.9060025,10.783325,0.017395446,0.0,0.0
92,10.841626,-1.0739974,-0.41865963,8.27617,5.4609485,-3.195973,0.22931889,-0.0059437715,5.8164415,10.865497,0.01675727,0.0,0.0
93,10.910261,-1.1202433,-0.41871905,8.334334,5.428989,-3.196978,0.2356807,-0.0044952994,5.7325997,10.938258,0.017378058,0.0,0.0
94,10.978165,-1.168568,-0.418764,8.39166,5.397019,-3.1977332,0.24180543,-0.003355203,5.6540294,11.011601,0.015522902,0.0,0.0
95,11.045255,-1.2189757,-0.41879755,8.4482,5.3650417,-3.198299,0.24770835,-0.0025321695,5.5802536,11.085518,0.015364693,0.0,0.0
96,11.11145,-1.2714666,-0.41882288,8.504003,5.333059,-3.198724,0.25340378,-0.0018067886,5.510893,11.16,0.016399236,0.0,0.0
97,11.176672,-1.3260374,-0.41884094,8.559112,5.3010716,-3.1990416,0.2589053,-0.0013794444,5.4455276,11.235041,0.014649286,0.0,0.0
98,11.240838,-1.382681,-0.41885474,8.613567,5.269081,-3.19928,0.26422554,-0.0010633284,5.3838477,11.320631,0.014516197,0.0,0.0
99,11.30387,-1.4413868,-0.41886538,8.667406,5.237088,-3.1994586,0.2693763,-0.0008625083,5.3255277,11.406767,0.014942938,0.0,0.0
100,11.365687,-1.5021405,-0.418874,8.720661,5.205094,-3.1995938,0.2743686,-0.0006454391,5.2703133,11.493441,0.014689901,0.0,0.0
101,11.426211,-1.5649245,-0.41888046,8.773364,5.1730976,-3.1996942,0.27921268,-0.00048410843,5.217903,11.580647,0.014672299,0.0,0.0
102,11.485364,-1.6297176,-0.4188853,8.825543,5.141101,-3.19977,0.28391802,0.0062801037,5.1680975,11.678381,0.016250934,0.0,0.0
103,11.543068,-1.6964957,-0.4188225,8.877224,5.109103,-3.1998246,0.28849345,0.069585495,5.119564,11.776637,0.01505398,0.0,0.0
104,11.599246,-1.7652309,-0.41812664,8.92842,5.077105,-3.1998668,0.29294828,0.16509247,5.0630355,11.875409,0.016409723,0.0,0.0
105,11.653823,-1.8358923,-0.4164757,8.97905,5.0451064,-3.1998997,0.29730076,0.2491878,4.993149,11.984694,0.015238049,0.0,0.0
106,11.706723,-1.9084446,-0.41398385,9.028981,5.0131073,-3.1999247,0.30157316,0.32094646,4.911489,12.094483,0.014982242,0.0,0.0
107,11.757875,-1.982847,-0.41077438,9.078096,4.981108,-3.1999416,0.3057839,0.69819033,4.8197317,12.204774,0.01711586,0.0,0.0
108,11.807208,-2.0590541,-0.40379247,9.126294,4.9491086,-3.199956,0.30994782,2.6324794,4.668548,12.325555,0.015033889,0.0,0.0
109,11.8546505,-2.1370165,-0.3774677,9.172979,4.917109,-3.199967,0.3141317,3.1999981,4.197868,12.436817,0.015705729,0.0,0.0
110,11.900137,-2.2166739,-0.3454677,9.214958,4.8851094,-3.199975,0.31867918,3.1999993,3.607137,12.558547,0.015231428,0.0,0.0
111,11.943619,-2.2979195,-0.3134677,9.251029,4.85311,-3.1999812,0.32368618,3.199997,2.9857392,12.6806965,0.014805417,0.0,0.0
112,11.985054,-2.380632,-0.28146774,9.280887,4.82111,-3.1999857,0.32914537,3.1999998,2.3337162,12.803207,0.016506985,0.0,0.0
113,12.0244055,-2.464685,-0.24946773,9.304224,4.78911,-3.1999893,0.33505374,3.1999989,1.6512345,12.916016,0.014768265,0.0,0.0
114,12.061645,-2.5499501,-0.21746776,9.320736,4.75711,-3.199992,0.3414125,3.1999996,0.9386049,13.029058,0.01485509,0.0,0.0
115,12.096747,-2.6362948,-0.18546775,9.330122,4.72511,-3.1999938,0.3482269,3.199999,0.19633731,13.142265,0.015976533,0.0,0.0
116,12.129698,-2.723584,-0.15346776,9.332086,4.6931105,-3.1999953,0.35550585,3.1999996,-0.57481265,13.255567,0.015176167,0.0,0.0
117,12.160486,-2.8116794,-0.12146777,9.326338,4.6611104,-3.1999962,0.36326212,3.1999996,-1.3737919,13.358888,0.015471633,0.0,0.0
118,12.189114,-2.9004407,-0.08946777,9.312599,4.6291103,-3.1999972,0.3715118,3.2,-2.1991932,13.462151,0.014953845,0.0,0.0
119,12.215586,-2.9897249,-0.05746777,9.290607,4.5971103,-3.199998,0.38027442,3.1999998,-3.0492003,13.555277,0.014702808,0.0,0.0
120,12.239918,-3.079388,-0.025467772,9.260116,4.56511,-3.1999984,0.3895726,3.1999998,-3.921542,13.648183,0.016137451,0.0,0.0
121,12.2621355,-3.1692843,0.0065322267,9.220901,4.5331106,-3.1999986,0.39943182,3.1999998,-4.81344,13.740785,0.014709697,0.0,0.0
122,12.282272,-3.2592678,0.038532227,9.172766,4.5011106,-3.199999,0.4098802,3.1999998,-5.72158,13.8329935,0.01471161,0.0,0.0
123,12.30037,-3.3491924,0.070532225,9.11555,4.4691105,-3.1999993,0.42094803,2.5781875,-6.642092,13.924721,0.015349798,0.0,0.0
124,12.316481,-3.4389129,0.0963141,9.0491295,4.4371104,-3.1999993,0.43266746,2.0933797,-7.3603616,14.015877,0.014836881,0.0,0.0
125,12.330665,-3.5282857,0.117247894,8.975526,4.4051104,-3.1999996,0.44476622,1.7218388,-7.908651,14.106368,0.015226632,0.0,0.0
126,12.342965,-3.617194,0.13446629,8.896439,4.3731103,-3.1999996,0.45701388,1.4344411,-8.322076,14.206123,0.016444987,0.0,0.0
127,12.3534155,-3.7055426,0.1488107,8.813218,4.34111,-3.1999998,0.46922508,0.8956276,-8.63104,14.295088,0.014693079,0.0,0.0
128,12.362034,-3.7932522,0.15776697,8.726908,4.3091106,-3.1999998,0.48125377,-1.2612648,-8.755477,14.39322,0.016572198,0.0,0.0
129,12.368832,-3.8802562,0.14515433,8.639353,4.2771106,-3.1999998,0.49281213,-2.316534,-8.191033,14.490489,0.01648777,0.0,0.0
130,12.3738,-3.9665067,0.12198898,8.557443,4.2451105,-3.1999998,0.50273085,-3.199996,-7.378341,14.586883,0.014918607,0.0,0.0
131,12.376833,-4.052027,0.08998903,8.48366,4.2131104,-3.1999998,0.5105803,-3.1999884,-6.414006,14.672457,0.016004357,0.0,0.0
132,12.377791,-4.1368585,0.057989143,8.419519,4.1811104,-3.1999998,0.516114,-3.1999998,-5.5504923,14.767293,0.015034286,0.0,0.0
133,12.376515,-4.221044,0.025989145,8.364015,4.1491103,-3.1999998,0.5195763,-3.1999998,-4.7632318,14.851488,0.015894605,0.0,0.0
134,12.372861,-4.3046045,-0.0060108523,8.316382,4.1171103,-3.1999998,0.5211874,-3.1999998,-4.034517,14.945128,0.014968561,0.0,0.0
135,12.366705,-4.38754,-0.03801085,8.276037,4.0851107,-3.1999998,0.52114815,-3.1999998,-3.3512704,15.028293,0.019371858,0.0,0.0
136,12.357938,-4.469835,-0.07001085,8.242524,4.0531106,-3.2,0.5196434,-3.1999981,-2.7036624,15.1110525,0.020834032,0.0,0.0
137,12.346466,-4.551458,-0.10201083,8.2154875,4.0211105,-3.2,0.5168446,-3.199999,-2.0842073,15.183478,0.016656747,0.0,0.0
138,12.332208,-4.6323657,-0.13401082,8.194646,3.9891105,-3.2,0.51291084,-3.1999998,-1.4871564,15.265633,0.015207557,0.0,0.0
139,12.315096,-4.712506,-0.16601081,8.179774,3.9571104,-3.1999998,0.50799096,-3.1999998,-0.908086,15.337579,0.016581245,0.0,0.0
140,12.2950735,-4.7918153,-0.19801082,8.170693,3.9251103,-3.2,0.50222397,-3.1999996,-0.34359944,15.409377,0.015390707,0.0,0.0
141,12.272097,-4.870225,-0.23001081,8.167257,3.8931105,-3.2,0.49573994,-3.1999993,0.20887798,15.481084,0.014670458,0.0,0.0
142,12.246131,-4.94766,-0.2620108,8.169346,3.8611104,-3.2,0.4886604,-3.199997,0.7512617,15.552756,0.01614653,0.0,0.0
143,12.217153,-5.024041,-0.2940108,8.176858,3.8291104,-3.1999998,0.48109892,-3.122229,1.2849208,15.62445,0.015069815,0.0,0.0
144,12.185146,-5.0992856,-0.32523307,8.189708,3.7971106,-3.1999998,0.47316146,-2.3416722,1.799245,15.686218,0.014935676,0.0,0.0
145,12.150106,-5.173308,-0.3486498,8.2077,3.7651105,-3.1999998,0.46496668,-1.7562546,2.1943433,15.758116,0.016582241,0.0,0.0
146,12.112037,-5.2460217,-0.36621234,8.229644,3.7331104,-3.1999998,0.45679647,-1.3171902,2.504273,15.820192,0.015394162,0.0,0.0
147,12.070969,-5.3173385,-0.37938422,8.254686,3.7011104,-3.1999998,0.4488364,-0.9878912,2.751933,15.882489,0.015255451,0.0,0.0
148,12.02695,-5.38717,-0.38926315,8.282206,3.6691105,-3.1999998,0.44120628,-0.7409198,2.953194,15.945036,0.014847209,0.0,0.0
149,11.980043,-5.4554286,-0.39667234,8.311737,3.6371105,-3.1999998,0.43398067,-0.55569047,3.1193123,16.007858,0.014715502,0.0,0.0
150,11.93032,-5.5220323,-0.40222925,8.342931,3.6051104,-3.1999998,0.42720255,-0.41676703,3.2584157,16.070976,0.015576735,0.0,0.0
151,11.877855,-5.5869007,-0.40639693,8.375515,3.5731106,-3.1999996,0.42089295,-0.31257638,3.3764527,16.134405,0.014923052,0.0,0.0
152,11.82273,-5.649957,-0.40952268,8.409279,3.5411105,-3.1999996,0.41505775,-0.23443069,3.477833,16.19816,0.014942023,0.0,0.0
153,11.765027,-5.711129,-0.411867,8.444057,3.5091105,-3.1999996,0.40969244,-0.17582422,3.5658484,16.262253,0.016337197,0.0,0.0
154,11.704832,-5.7703466,-0.41362524,8.479716,3.4771104,-3.1999996,0.4047855,-0.13186783,3.6429853,16.336693,0.014660416,0.0,0.0
155,11.642229,-5.8275437,-0.4149439,8.516146,3.4451106,-3.1999996,0.40032098,-0.09889528,3.7111344,16.401491,0.016208872,0.0,0.0
156,11.577305,-5.8826556,-0.41593286,8.553257,3.4131105,-3.199999,0.39627987,-0.07417812,3.7717328,16.476652,0.014856109,0.0,0.0
157,11.510146,-5.935622,-0.41667464,8.590975,3.3811104,-3.1999993,0.39264172,-0.055622824,3.8259163,16.542185,0.017574076,0.0,0.0
158,11.440838,-5.9863853,-0.41723087,8.629233,3.3491106,-3.1999984,0.3893853,-0.041718002,3.8745472,16.618093,0.015458077,0.0,0.0
159,11.369468,-6.034889,-0.41764805,8.667979,3.3171105,-3.199996,0.38648927,0.0022954156,3.918299,16.694386,0.015669992,0.0,0.0
160,11.29612,-6.0810795,-0.4176251,8.707162,3.2851105,-3.1999955,0.38393253,0.76212066,3.9529207,16.761066,0.015281499,0.0,0.0
161,11.220882,-6.1249056,-0.4100039,8.746692,3.2531106,-3.1999915,0.38170123,2.5039647,5.5215054,16.838139,0.01482367,0.0,0.0
162,11.14384,-6.166318,-0.38496426,8.801907,3.2211106,-2.9033258,0.380382,-0.7043159,5.0284247,16.915606,0.0145942,0.0,0.0
163,11.064966,-6.2053857,-0.3920074,8.852191,3.1920774,-2.6784868,0.37691367,3.1999865,5.427694,16.993624,0.015370366,0.0,0.0
