,s_x,s_y,delta,velocity,yaw,yaw_der,slip_angle,steer_v,acceleration,param,comp_time,lap_finished,out_of_soft
181,-3.3261383,-21.870653,0.17218511,5.817774,1.9660991,3.071471,-0.1405876,-0.2103638,-2.1261206,8.527241,0.014666175,0.0,0.0
182,-3.3407974,-21.814352,0.17008147,5.7965126,1.9968139,3.103602,-0.15081508,-0.30163166,-2.20422,8.595418,0.014772426,0.0,0.0
183,-3.3565488,-21.75857,0.16706516,5.7744703,2.02785,3.1277008,-0.16048375,-0.37047824,-2.3264678,8.653383,0.014548882,0.0,0.0
184,-3.3734243,-21.703344,0.16336037,5.7512054,2.0591269,3.1457715,-0.16960339,-0.42333677,-2.479159,8.721128,0.01528485,0.0,0.0
185,-3.391446,-21.64873,0.159127,5.726414,2.0905845,3.159326,-0.17819175,-0.4615414,-2.65343,8.778641,0.01482395,0.0,0.0
186,-3.410629,-21.594774,0.15451159,5.6998796,2.1221778,3.1694918,-0.18627204,-0.48584303,-2.8423707,8.845904,0.014421339,0.0,0.0
187,-3.4309807,-21.541533,0.14965317,5.671456,2.1538727,3.1771178,-0.19386914,-0.49715415,-3.0400505,8.912903,0.014710293,0.0,0.0
188,-3.4525013,-21.48906,0.14468162,5.6410556,2.185644,3.1828353,-0.20100689,-0.49628735,-3.241501,8.979618,0.015064291,0.0,0.0
189,-3.4751856,-21.43741,0.13971874,5.6086407,2.2174723,3.1871238,-0.20770618,-0.48402476,-3.442283,9.036028,0.019727085,0.0,0.0
190,-3.4990227,-21.386642,0.1348785,5.574218,2.2493436,3.1903427,-0.21398392,-0.46143174,-3.6383593,9.102115,0.020952893,0.0,0.0
191,-3.523997,-21.336807,0.13026418,5.537834,2.281247,3.1927567,-0.21985224,-0.4293497,-3.826288,9.157857,0.014368667,0.0,0.0
192,-3.5500886,-21.287962,0.12597068,5.4995713,2.3131745,3.194567,-0.22531842,-0.38857967,-4.0029616,9.223235,0.016043331,0.0,0.0
193,-3.5772746,-21.240154,0.122084886,5.459542,2.3451202,3.1959233,-0.23038487,-0.33986717,-4.1656475,9.278231,0.014673651,0.0,0.0
194,-3.6055284,-21.193438,0.118686214,5.4178853,2.3770795,3.1969402,-0.23504943,-0.28395307,-4.311881,9.342827,0.014913552,0.0,0.0
195,-3.6348212,-21.147861,0.115846686,5.3747663,2.4090488,3.197703,-0.2393056,-0.22149697,-4.4395156,9.397005,0.015436987,0.0,0.0
196,-3.6651227,-21.10347,0.11363172,5.3303714,2.441026,3.198275,-0.24314319,-0.1532356,-4.5466433,9.450753,0.014536342,0.0,0.0
197,-3.6964006,-21.060307,0.11209936,5.284905,2.4730086,3.1987033,-0.24654871,-0.07973581,-4.631686,9.504057,0.021936685,0.0,0.0
198,-3.728622,-21.018417,0.111302,5.238588,2.5049956,3.199024,-0.2495062,-0.0016404794,-4.693232,9.566906,0.0156821,0.0,0.0
199,-3.7617526,-20.977839,0.1112856,5.1916556,2.5369859,3.199262,-0.25199774,0.08100975,-4.730228,9.609292,0.015033754,0.0,0.0
200,-3.7957582,-20.938608,0.11209569,5.1443534,2.5689785,3.1994457,-0.25400427,0.17060381,-4.7413626,9.661208,0.014944735,0.0,0.0
201,-3.8306046,-20.900764,0.11380173,5.0969396,2.600973,3.1995835,-0.25550595,0.26756087,-4.7245626,9.712651,0.01496797,0.0,0.0
202,-3.8662565,-20.86434,0.11647734,5.049694,2.632969,3.1996863,-0.2564808,0.30757716,-4.6775317,9.763621,0.014823046,0.0,0.0
203,-3.9026804,-20.829365,0.11955311,5.0029187,2.6649656,3.1997616,-0.25690502,0.30134907,-4.6219807,9.814118,0.014615245,0.0,0.0
204,-3.939843,-20.79587,0.1225666,4.956699,2.6969633,3.1998212,-0.25680053,0.41625053,-4.57462,9.854147,0.014617213,0.0,0.0
205,-3.977708,-20.763884,0.1267291,4.9109526,2.7289615,3.1998658,-0.25622255,0.52234966,-4.4900565,9.903714,0.015043201,0.0,0.0
206,-4.0162363,-20.73343,0.1319526,4.866052,2.76096,3.1998987,-0.25513205,0.63621056,-4.3718133,9.942823,0.014545979,0.0,0.0
207,-4.0553894,-20.704538,0.13831471,4.822334,2.7929592,3.1999235,-0.25350353,0.7382978,-4.217138,9.991485,0.014841704,0.0,0.0
208,-4.0951314,-20.677223,0.14569768,4.780163,2.8249583,3.1999424,-0.25131208,0.82882005,-4.030212,10.029708,0.016321637,0.0,0.0
209,-4.1354284,-20.65151,0.15398589,4.7398605,2.856958,3.1999567,-0.24854885,0.90425116,-3.8147848,10.06751,0.014709035,0.0,0.0
210,-4.176248,-20.627419,0.1630284,4.7017126,2.8889573,3.1999674,-0.24521965,0.9582136,-3.5754795,10.114908,0.014906345,0.0,0.0
211,-4.2175574,-20.604967,0.17261054,4.665958,2.920957,3.1999748,-0.2413462,0.985569,-3.3187726,10.161925,0.015422513,0.0,0.0
212,-4.259326,-20.58417,0.18246622,4.63277,2.9529567,3.1999795,-0.23696871,0.9828571,-3.0525448,10.198585,0.014443698,0.0,0.0
213,-4.301521,-20.565042,0.19229479,4.602245,2.9849565,3.199983,-0.2321467,0.99016863,-2.7854922,10.244912,0.014995348,0.0,0.0
214,-4.3441086,-20.547596,0.20219648,4.57439,3.0169563,3.1999817,-0.22695765,0.9789934,-2.5127513,10.290935,0.015356125,0.0,0.0
215,-4.387054,-20.531843,0.21198642,4.549262,3.0489562,3.1999733,-0.22146577,0.79624003,-2.2394323,10.3366785,0.014761959,0.0,0.0
216,-4.4303207,-20.517788,0.21994881,4.526868,3.080956,3.1999767,-0.21574314,0.6232009,-2.0208826,10.382172,0.014631367,0.0,0.0
217,-4.4738717,-20.505434,0.22618082,4.506659,3.1129558,3.19996,-0.20996839,0.4703409,-1.8541007,10.43744,0.01590562,0.0,0.0
218,-4.5176616,-20.494783,0.23088424,4.488118,3.1449554,3.1999648,-0.20428543,0.3339936,-1.7326556,10.482507,0.014708574,0.0,0.0
219,-4.56164,-20.485826,0.23422417,4.4707913,3.176955,3.1999688,-0.19880201,0.21340354,-1.6526796,10.527388,0.015714008,0.0,0.0
220,-4.605752,-20.478552,0.23635821,4.4542646,3.2089546,3.1999738,-0.1935972,0.10818296,-1.610682,10.572096,0.01558766,0.0,0.0
221,-4.64994,-20.472944,0.23744003,4.438158,3.2409544,3.1999784,-0.18872635,0.017616348,-1.6032034,10.626638,0.014251874,0.0,0.0
222,-4.6941447,-20.468983,0.2376162,4.422126,3.2729542,3.1999586,-0.18422487,-0.05824867,-1.6277351,10.67102,0.015304247,0.0,0.0
223,-4.738304,-20.466646,0.23703371,4.4058485,3.3049538,3.1999524,-0.18011175,-0.1205361,-1.6806527,10.715241,0.014490203,0.0,0.0
224,-4.7823563,-20.465908,0.23582835,4.389042,3.3369534,3.199953,-0.17639236,-0.17029513,-1.7588028,10.7692995,0.014107694,0.0,0.0
225,-4.8262386,-20.46674,0.2341254,4.371454,3.3689528,3.1999571,-0.17306095,-0.20834626,-1.8591152,10.8131895,0.015579677,0.0,0.0
226,-4.869889,-20.469112,0.23204194,4.352863,3.4009523,3.1999667,-0.17010298,-0.23589066,-1.9782325,10.856904,0.014704751,0.0,0.0
227,-4.9132442,-20.472994,0.22968303,4.3330803,3.4329522,3.1999645,-0.16749696,-0.2534567,-2.1134722,10.900434,0.014169756,0.0,0.0
228,-4.956243,-20.478346,0.22714846,4.311946,3.4649518,3.199972,-0.16521601,-0.26222873,-2.2613971,10.943764,0.015338574,0.0,0.0
229,-4.9988246,-20.485138,0.22452618,4.289332,3.4969513,3.1999779,-0.16322924,-0.26300737,-2.419103,10.986883,0.015100766,0.0,0.0
230,-5.040929,-20.493328,0.2218961,4.265141,3.5289512,3.1999807,-0.16150266,-0.25653076,-2.5837088,11.029777,0.014326325,0.0,0.0
231,-5.0824966,-20.502878,0.2193308,4.2393036,3.560951,3.1999812,-0.16000019,-0.24355055,-2.7523918,11.072428,0.015199704,0.0,0.0
232,-5.123472,-20.513752,0.2168953,4.2117796,3.5929508,3.1999786,-0.1586843,-0.22439952,-2.922647,11.114821,0.015022462,0.0,0.0
233,-5.163799,-20.525902,0.2146513,4.1825533,3.6249506,3.1999834,-0.15751658,-0.200316,-3.0915816,11.146939,0.01453418,0.0,0.0
234,-5.2034235,-20.539291,0.21264814,4.1516376,3.6569505,3.1999815,-0.15645811,-0.1711043,-3.2572768,11.188765,0.016345995,0.0,0.0
235,-5.242295,-20.553873,0.2109371,4.119065,3.6889503,3.1999855,-0.15547003,-0.13787732,-3.417217,11.220281,0.020068305,0.0,0.0
236,-5.2803626,-20.569605,0.20955832,4.0848927,3.7209501,3.1999874,-0.15451361,-0.10072949,-3.5696297,11.261472,0.020659916,0.0,0.0
237,-5.31758,-20.586443,0.20855102,4.0491962,3.75295,3.1999903,-0.1535508,-0.06031567,-3.7126381,11.29232,0.017349508,0.0,0.0
238,-5.3539023,-20.60434,0.20794787,4.0120697,3.7849498,3.1999924,-0.15254429,-0.016888503,-3.844718,11.322812,0.015461089,0.0,0.0
239,-5.389287,-20.623251,0.20777899,3.9736228,3.8169498,3.199994,-0.15145795,0.029090406,-3.9644392,11.362933,0.014772984,0.0,0.0
240,-5.4236937,-20.64313,0.20806989,3.9339783,3.8489497,3.199995,-0.15025686,-0.011874344,-4.0706015,11.39267,0.015265621,0.0,0.0
241,-5.4570847,-20.663929,0.20795114,3.8932724,3.8809497,3.199996,-0.14890772,0.10321411,-4.2028823,11.422009,0.015325514,0.0,0.0
242,-5.4894257,-20.685604,0.20898329,3.8512435,3.9129496,3.1999965,-0.14745995,0.029612344,-4.290568,11.450942,0.014707182,0.0,0.0
243,-5.520683,-20.708103,0.2092794,3.8083377,3.9449496,3.1999972,-0.14581275,0.11774579,-4.4203677,11.479454,0.01504486,0.0,0.0
244,-5.5508256,-20.731379,0.21045686,3.7641342,3.9769497,3.1999972,-0.14405501,0.18973081,-4.51824,11.517538,0.014957798,0.0,0.0
245,-5.5798254,-20.755377,0.21235417,3.7189517,4.0089498,3.1999974,-0.14210962,0.26398593,-4.591358,11.545179,0.014874231,0.0,0.0
246,-5.6076555,-20.780045,0.21499403,3.673038,4.0409493,3.1999974,-0.13992445,0.3479649,-4.6384587,11.582369,0.016446497,0.0,0.0
247,-5.634293,-20.805334,0.21847369,3.6266534,4.0729494,3.199998,-0.13745166,0.50220346,-4.654621,11.609098,0.01580763,0.0,0.0
248,-5.6597185,-20.831196,0.22349572,3.5801072,4.1049495,3.1999962,-0.13464022,0.66928047,-4.606095,11.645366,0.016530907,0.0,0.0
249,-5.6839137,-20.857584,0.23018852,3.5340464,4.1369495,3.199997,-0.1313752,0.70909816,-4.4859614,11.671166,0.015195402,0.0,0.0
250,-5.7068644,-20.884457,0.2372795,3.4891868,4.1689496,3.1999974,-0.12754792,0.8458867,-4.3530755,11.706507,0.015096127,0.0,0.0
251,-5.7285585,-20.911785,0.24573837,3.445656,4.200949,3.199998,-0.12320255,1.1446098,-4.1601734,11.741399,0.015346341,0.0,0.0
252,-5.7489877,-20.939533,0.25718448,3.4040542,4.2329493,3.199997,-0.11828108,1.2607895,-3.8303273,11.775855,0.014880255,0.0,0.0
253,-5.768144,-20.96767,0.26979238,3.365751,4.2649493,3.1999955,-0.112579755,1.407049,-3.4456067,11.799896,0.015077293,0.0,0.0
254,-5.786023,-20.996187,0.28386286,3.331295,4.2969494,3.199996,-0.10613663,1.5055541,-2.9882243,11.833553,0.015948225,0.0,0.0
255,-5.8026214,-21.02507,0.2989184,3.3014126,4.3289495,3.199997,-0.09897435,1.247697,-2.4746566,11.866866,0.015480422,0.0,0.0
256,-5.8179374,-21.054317,0.31139538,3.2766662,4.360949,3.1999977,-0.09118476,1.4484121,-2.0532746,11.89988,0.016145987,0.0,0.0
257,-5.8319716,-21.083925,0.32587948,3.2561333,4.392949,3.1999965,-0.083195426,1.4857435,-1.5224497,11.932647,0.015375089,0.0,0.0
258,-5.8447304,-21.113884,0.34073693,3.2409089,4.424949,3.1999943,-0.07493818,1.4096693,-0.9472801,11.975208,0.015163816,0.0,0.0
259,-5.8562193,-21.144188,0.3548336,3.231436,4.456949,3.1999872,-0.06653542,1.166937,-0.3709656,12.007618,0.015702555,0.0,0.0
260,-5.866445,-21.17484,0.36650297,3.2277265,4.488949,3.1999898,-0.058201455,1.0762227,0.14149414,12.039932,0.014895514,0.0,0.0
261,-5.875416,-21.205847,0.37726521,3.2291415,4.520949,3.199991,-0.05024543,0.584317,0.654988,12.072209,0.01488315,0.0,0.0
262,-5.8831444,-21.2372,0.38310838,3.2356913,4.552949,3.1996436,-0.042787164,0.31464756,1.8907053,12.104501,0.015613132,0.0,0.0
263,-5.8896437,-21.268898,0.38625485,3.2545984,4.584945,3.1327388,-0.03627376,0.20980646,1.3793491,12.136858,0.01527695,0.0,0.0
264,-5.894948,-21.301008,0.38835293,3.2683918,4.6162724,3.1495538,-0.030189576,-0.34720394,1.5884007,12.169403,0.015205954,0.0,0.0
265,-5.8990655,-21.333431,0.38488087,3.2842758,4.647768,3.1621623,-0.02527978,-1.1198812,2.1631117,12.202087,0.015278454,0.0,0.0
266,-5.902014,-21.366142,0.37368208,3.305907,4.67939,3.130587,-0.021779744,-1.2182927,3.8962672,12.23493,0.015025273,0.0,0.0
267,-5.903824,-21.39915,0.36149913,3.3448696,4.7106957,2.9741166,-0.019781206,-2.8782797,3.614957,12.267989,0.016826024,0.0,0.0
268,-5.904542,-21.432592,0.33271635,3.381019,4.740437,2.8742185,-0.018019203,-2.6478674,5.278038,12.291438,0.01507503,0.0,0.0
269,-5.904203,-21.4664,0.30623767,3.4337995,4.769179,2.6480129,-0.018056545,-3.1998634,6.71864,12.325248,0.015005402,0.0,0.0
270,-5.9028735,-21.500713,0.27423903,3.5009859,4.795659,2.3714767,-0.018514743,-3.1999958,8.100089,12.359586,0.015541565,0.0,0.0
271,-5.900608,-21.53565,0.24223907,3.581987,4.819374,2.0651624,-0.019269468,-3.1999755,8.047263,12.384596,0.015327632,0.0,0.0
272,-5.89747,-21.571331,0.21023932,3.6624594,4.8400254,1.8141434,-0.019890307,-3.1999967,7.578261,12.420416,0.015014049,0.0,0.0
273,-5.8935313,-21.607744,0.17823936,3.7382421,4.858167,1.6112468,-0.020575168,-3.1999943,7.6003695,12.447041,0.014949381,0.0,0.0
274,-5.888863,-21.644835,0.14623941,3.8142457,4.8742795,1.4145693,-0.021550605,-3.199994,7.331108,12.484423,0.014723724,0.0,0.0
275,-5.8835278,-21.682602,0.11423948,3.8875568,4.8884254,1.227276,-0.022696776,-3.1999931,7.0731044,12.512566,0.014841407,0.0,0.0
276,-5.87759,-21.721022,0.082239546,3.958288,4.9006977,1.0402011,-0.023965444,-3.199997,6.435749,12.541441,0.015019354,0.0,0.0
277,-5.8711143,-21.76007,0.050239574,4.0226455,4.9111,0.85597557,-0.025277779,-3.1999917,5.9114566,12.571024,0.014690305,0.0,0.0
278,-5.8641725,-21.799694,0.018239658,4.08176,4.9196596,0.663486,-0.026594255,-3.199994,5.33353,12.601251,0.014785831,0.0,0.0
279,-5.8568377,-21.839846,-0.013760283,4.135095,4.9262943,0.45899418,-0.02781545,-3.1999977,4.560497,12.632068,0.015494916,0.0,0.0
280,-5.849187,-21.880484,-0.04576026,4.1807003,4.9308844,0.24058065,-0.028858632,-3.1999903,3.9455588,12.673419,0.015173488,0.0,0.0
281,-5.841306,-21.921541,-0.07776016,4.2201557,4.9332905,0.003331073,-0.029592877,-3.1999881,3.3490894,12.715226,0.02320741,0.0,0.0
282,-5.833282,-21.962973,-0.109760046,4.253647,4.9333234,-0.2540244,-0.0298817,-3.0044904,3.384982,12.757427,0.019032959,0.0,0.0
283,-5.825205,-22.004736,-0.13980494,4.2874966,4.9307833,-0.5280744,-0.029444994,-2.423112,3.4514878,12.799964,0.01471569,0.0,0.0
284,-5.8171515,-22.046846,-0.16403607,4.3220115,4.925503,-0.80830157,-0.028081989,-1.9606178,3.2980003,12.842839,0.016591242,0.0,0.0
285,-5.8092003,-22.089329,-0.18364224,4.3549914,4.9174194,-1.0799197,-0.025584988,-1.5532343,3.0804117,12.896059,0.016748188,0.0,0.0
286,-5.801427,-22.13218,-0.19917458,4.3857956,4.9066205,-1.3345222,-0.021927552,-1.1983411,2.798774,12.949609,0.015313912,0.0,0.0
287,-5.7939076,-22.175388,-0.21115799,4.413783,4.8932753,-1.5677785,-0.017189316,-0.7981978,2.7293642,13.003467,0.01615134,0.0,0.0
288,-5.7867146,-22.218937,-0.21913998,4.4410768,4.8775973,-1.7709084,-0.01144486,-0.5299634,2.3780518,13.057605,0.014931429,0.0,0.0
289,-5.7799125,-22.262823,-0.2244396,4.4648576,4.859888,-1.9488314,-0.0049243295,-0.29359928,1.9566588,13.112016,0.014925645,0.0,0.0
290,-5.7735686,-22.307018,-0.22737561,4.484424,4.8403997,-2.1042256,0.0021937082,-0.10294983,1.4633178,13.166664,0.015682392,0.0,0.0
291,-5.767746,-22.351484,-0.2284051,4.4990573,4.819358,-2.2404046,0.00976001,0.052377976,0.93835986,13.221508,0.015713857,0.0,0.0
292,-5.762506,-22.396168,-0.22788133,4.508441,4.7969537,-2.3598738,0.017655302,0.17645252,0.39754993,13.276499,0.014975725,0.0,0.0
293,-5.7579055,-22.441017,-0.22611679,4.5124164,4.773355,-2.4648511,0.025779376,0.27718404,-0.12861963,13.341583,0.016543385,0.0,0.0
294,-5.7539964,-22.485971,-0.22334495,4.51113,4.7487063,-2.5564551,0.03404809,0.35671887,-0.63643914,13.396708,0.01481756,0.0,0.0
295,-5.7508245,-22.530972,-0.21977776,4.5047655,4.7231417,-2.6357586,0.042381886,0.41515863,-1.1313767,13.451818,0.016827744,0.0,0.0
296,-5.748432,-22.575954,-0.21562618,4.493452,4.6967845,-2.7041945,0.050705474,0.45636904,-1.6022232,13.506866,0.015116991,0.0,0.0
297,-5.7468553,-22.620861,-0.21106249,4.47743,4.669742,-2.7627003,0.058950927,0.47958758,-2.0508435,13.551801,0.015152344,0.0,0.0
298,-5.746125,-22.66563,-0.20626661,4.456921,4.642115,-2.8123589,0.067053854,0.43452618,-2.4036355,13.606575,0.016901555,0.0,0.0
299,-5.7462687,-22.7102,-0.20192136,4.4328847,4.6139917,-2.8503006,0.07494845,0.3374985,-2.7144325,13.661144,0.015839284,0.0,0.0
300,-5.7473083,-22.754517,-0.19854636,4.4057407,4.585489,-2.8792963,0.08250322,0.22083545,-2.981041,13.705473,0.01669982,0.0,0.0
301,-5.7492633,-22.79853,-0.19633801,4.3759303,4.556696,-2.9029074,0.08959078,0.11911122,-3.2164433,13.749531,0.015298573,0.0,0.0
302,-5.752154,-22.842194,-0.1951469,4.3437657,4.5276666,-2.9250581,0.09611841,0.05546331,-3.4520545,13.79329,0.015250889,0.0,0.0
303,-5.7559977,-22.885462,-0.19459227,4.309245,4.498416,-2.9499118,0.10205501,0.1746841,-3.8441312,13.836727,0.016011965,0.0,0.0
304,-5.7608104,-22.928284,-0.19284543,4.270804,4.468917,-2.989182,0.10746545,0.23403329,-4.177747,13.87982,0.015028795,0.0,0.0
305,-5.766601,-22.970598,-0.1905051,4.2290263,4.4390254,-3.0309215,0.11261569,0.15818816,-4.3723197,13.922528,0.015611857,0.0,0.0
306,-5.77337,-23.012342,-0.18892321,4.185303,4.408716,-3.0627198,0.11756033,0.019070376,-4.359813,13.964818,0.015704993,0.0,0.0
307,-5.7811146,-23.053473,-0.1887325,4.141705,4.378089,-3.0754063,0.12210067,-0.13214664,-4.3940797,13.996672,0.015241494,0.0,0.0
308,-5.7898374,-23.093962,-0.19005397,4.0977645,4.347335,-3.0819058,0.12598053,-0.24420561,-4.630999,14.038089,0.015850984,0.0,0.0
309,-5.799541,-23.133774,-0.19249603,4.051454,4.3165154,-3.1033926,0.12914209,-0.32648477,-4.341909,14.079066,0.015348114,0.0,0.0
310,-5.81022,-23.172855,-0.19576088,4.008035,4.285482,-3.1007586,0.13157979,-0.4116279,-4.199803,14.109581,0.015551977,0.0,0.0
311,-5.821885,-23.2112,-0.19987716,3.9660373,4.254474,-3.0935676,0.13310502,-0.55274713,-4.1049147,14.149661,0.015331192,0.0,0.0
312,-5.8345423,-23.248787,-0.20540462,3.924988,4.2235384,-3.0889025,0.13372853,-0.7469406,-4.131645,14.1893215,0.015598026,0.0,0.0
313,-5.8481894,-23.285587,-0.21287404,3.8836715,4.1926494,-3.0998309,0.13351253,-0.8447426,-3.6266668,14.228571,0.015507573,0.0,0.0
314,-5.862819,-23.321564,-0.22132146,3.847405,4.161651,-3.086965,0.13242559,-0.9087743,-3.4023483,14.267407,0.01588902,0.0,0.0
315,-5.878448,-23.35672,-0.2304092,3.8133814,4.1307817,-3.0822232,0.13036478,-0.9278952,-3.1641157,14.3058815,0.01556569,0.0,0.0
316,-5.8950777,-23.391037,-0.23968816,3.7817402,4.0999594,-3.0840135,0.12750775,-0.95775795,-2.9135728,14.344016,0.016016291,0.0,0.0
317,-5.912706,-23.424494,-0.24926575,3.7526045,4.069119,-3.089915,0.12403196,-0.888008,-2.6054819,14.381833,0.014910359,0.0,0.0
318,-5.931327,-23.457075,-0.2581458,3.7265496,4.03822,-3.095191,0.120054476,-0.8592864,-2.3224623,14.419359,0.015126491,0.0,0.0
319,-5.9509354,-23.488764,-0.26673868,3.703325,4.007268,-3.099928,0.11572834,-0.7413718,-1.881906,14.456625,0.016274216,0.0,0.0
320,-5.971521,-23.519548,-0.2741524,3.684506,3.9762688,-3.0911984,0.11112764,-0.71862465,-1.7970648,14.493658,0.018257665,0.0,0.0
321,-5.993078,-23.549429,-0.28133866,3.6665354,3.9453568,-3.0986328,0.10634601,-0.6054783,-1.4562631,14.540503,0.020532815,0.0,0.0
322,-6.0155783,-23.578379,-0.28739342,3.6519728,3.9143705,-3.0964775,0.10157061,-0.511739,-1.1867733,14.577168,0.027599473,0.0,0.0
323,-6.0390058,-23.606394,-0.2925108,3.640105,3.8834057,-3.090658,0.09683969,-0.46917337,-1.1041216,14.613688,0.022579873,0.0,0.0
324,-6.0633388,-23.633467,-0.29720256,3.6290638,3.852499,-3.094779,0.09223006,-0.50099623,-1.234339,14.650089,0.01618792,0.0,0.0
325,-6.0885406,-23.65958,-0.3022125,3.6167204,3.8215513,-3.1210737,0.087879166,-0.43272424,-1.0726447,14.69638,0.020657575,0.0,0.0
326,-6.11456,-23.6847,-0.30653974,3.605994,3.7903407,-3.1407976,0.08391438,-0.38486055,-0.92907274,14.732547,0.025528194,0.0,0.0
327,-6.141367,-23.708818,-0.31038836,3.5967033,3.7589326,-3.155597,0.08028507,-0.33844316,-0.7964892,14.768607,0.015034729,0.0,0.0
328,-6.168931,-23.731924,-0.3137728,3.5887384,3.7273767,-3.1666958,0.07694673,-0.3335247,-0.6757506,14.814574,0.015021233,0.0,0.0
329,-6.1972213,-23.754005,-0.31710804,3.581981,3.6957097,-3.1750216,0.07387082,-0.28985792,-0.54987806,14.850461,0.015671289,0.0,0.0
330,-6.2262073,-23.77505,-0.3200066,3.576482,3.6639595,-3.1812649,0.07100994,-0.24999681,-0.43617246,14.886281,0.014898449,0.0,0.0
331,-6.2558584,-23.795048,-0.32250658,3.5721204,3.6321468,-3.1859477,0.06835921,-0.21699437,-0.33397222,14.932046,0.01621404,0.0,0.0
332,-6.286144,-23.81399,-0.32467654,3.5687807,3.6002874,-3.18946,0.06591508,-0.1897653,-0.24121766,14.967767,0.015320609,0.0,0.0
333,-6.3170323,-23.831865,-0.32657418,3.5663683,3.5683928,-3.1920946,0.063671656,-0.16814929,-0.15614885,15.003455,0.015154597,0.0,0.0
334,-6.3484917,-23.848663,-0.32825568,3.564807,3.5364718,-3.1940706,0.06162126,-0.15105642,-0.07691875,15.039119,0.016750839,0.0,0.0
335,-6.3804893,-23.864378,-0.32976624,3.5640378,3.5045311,-3.195552,0.05975429,-0.15861557,-0.0020335128,15.074767,0.015236956,0.0,0.0
336,-6.412993,-23.878998,-0.3313524,3.5640175,3.4725757,-3.1966631,0.05806006,-0.15841573,0.07905765,15.110407,0.015128211,0.0,0.0
337,-6.44597,-23.892517,-0.33293656,3.564808,3.440609,-3.1974967,0.056512654,-0.2639297,0.16315232,15.146048,0.016344178,0.0,0.0
338,-6.4793887,-23.904926,-0.33557585,3.5664396,3.408634,-3.198122,0.055096973,-0.78082603,0.29702607,15.181695,0.01545959,0.0,0.0
339,-6.5132184,-23.916216,-0.34338412,3.5694098,3.3766527,-3.198588,0.05372822,-0.83629733,0.6604876,15.21736,0.016327182,0.0,0.0
340,-6.5474343,-23.926382,-0.3517471,3.5760148,3.344667,-3.1989384,0.052066296,-0.29494643,1.0583338,15.253054,0.014952496,0.0,0.0
341,-6.582037,-23.935408,-0.35469654,3.586598,3.3126774,-3.1992033,0.05017453,-0.4539407,1.2451864,15.288814,0.015438542,0.0,0.0
342,-6.6170287,-23.943277,-0.35923597,3.5990498,3.2806854,-3.1994019,0.048487924,-0.110712126,1.5029513,15.32468,0.01676115,0.0,0.0
343,-6.6523876,-23.94999,-0.36034307,3.6140795,3.2486913,-3.1995513,0.04690158,-0.75734127,1.6286958,15.350671,0.014827086,0.0,0.0
344,-6.688101,-23.955534,-0.3679165,3.6303663,3.216696,-3.1996632,0.04564113,-0.662723,2.0165336,15.386811,0.014898774,0.0,0.0
345,-6.72414,-23.959906,-0.37454373,3.6505318,3.1846993,-3.1997466,0.044293467,-0.2711079,2.3765376,15.423115,0.015489838,0.0,0.0
346,-6.760506,-23.963093,-0.3772548,3.674297,3.1527019,-3.19981,0.042986516,-0.23131154,2.593963,15.45962,0.014857965,0.0,0.0
347,-6.7971954,-23.96508,-0.37956792,3.7002366,3.1207037,-3.1998575,0.041979436,-0.7376937,2.959651,15.486363,0.016501565,0.0,0.0
348,-6.8341894,-23.96586,-0.38694486,3.7298331,3.088705,-3.1880965,0.04130555,-0.5673641,3.2296648,15.523366,0.015973628,0.0,0.0
349,-6.871485,-23.965427,-0.3926185,3.7621298,3.0568242,-3.189371,0.04054366,-0.21928738,3.544362,15.560664,0.01600764,0.0,0.0
350,-6.90907,-23.963764,-0.39481136,3.7975736,3.0249305,-3.192028,0.039968465,-0.15493058,3.7578144,15.588285,0.015573424,0.0,0.0
351,-6.9469337,-23.960855,-0.39636067,3.8351517,2.9930103,-3.194021,0.039773703,-0.3430626,3.9452045,15.626261,0.015311754,0.0,0.0
352,-6.985059,-23.95669,-0.3997913,3.8746037,2.96107,-3.1954927,0.03994821,0.1332824,4.192247,15.664613,0.015389732,0.0,0.0
353,-7.0234222,-23.951262,-0.39845848,3.916526,2.929115,-3.1966188,0.04036843,0.42231372,4.2729545,15.693358,0.015636956,0.0,0.0
354,-7.0620093,-23.944553,-0.39423534,3.9592557,2.8971488,-3.197464,0.041223507,0.75736874,4.2430367,15.732524,0.015110283,0.0,0.0
355,-7.1007867,-23.936563,-0.38666165,4.001686,2.8651743,-3.198098,0.042568773,0.68379974,4.079149,15.772117,0.015793903,0.0,0.0
356,-7.1397147,-23.92729,-0.37982365,4.0424776,2.8331933,-3.198573,0.044460636,0.7789901,3.9178176,15.812133,0.015295398,0.0,0.0
357,-7.1787395,-23.916744,-0.37203375,4.0816555,2.8012075,-3.1989295,0.046767194,0.8538758,3.7029371,15.842558,0.01569265,0.0,0.0
358,-7.217809,-23.904932,-0.363495,4.1186852,2.7692182,-3.1991968,0.04945201,0.90948176,3.4406333,15.883374,0.015368833,0.0,0.0
359,-7.256867,-23.891861,-0.3544002,4.1530914,2.7372262,-3.1993976,0.052476022,0.94780153,3.137444,15.9245615,0.014838252,0.0,0.0
360,-7.295853,-23.877546,-0.34492216,4.184466,2.7052324,-3.1995478,0.055799022,1.0417721,2.7998507,15.956092,0.014987857,0.0,0.0
